Title,Embeddings,Algorithm,Num Clusters,Linkage,Affinity,Silhouette Score
PCA-0-mean_AggClustering_nc:10_link:single_aff:manhattan,PCA-0-mean,Agg_Clustering,10,single,manhattan,0.2520753088888575
PCA-0-mean_AggClustering_nc:8_link:complete_aff:manhattan,PCA-0-mean,Agg_Clustering,8,complete,manhattan,0.24732041584662975
PCA-0-mean_AggClustering_nc:8_link:complete_aff:l1,PCA-0-mean,Agg_Clustering,8,complete,l1,0.24732041584662975
PCA-0-mean_AggClustering_nc:12_link:average_aff:l1,PCA-0-mean,Agg_Clustering,12,average,l1,0.24468751477013018
PCA-0-mean_AggClustering_nc:12_link:average_aff:manhattan,PCA-0-mean,Agg_Clustering,12,average,manhattan,0.24468751477013018
PCA-0-mean_AggClustering_nc:10_link:average_aff:manhattan,PCA-0-mean,Agg_Clustering,10,average,manhattan,0.24410264422844663
PCA-0-mean_AggClustering_nc:10_link:average_aff:l1,PCA-0-mean,Agg_Clustering,10,average,l1,0.24410264422844663
PCA-0-mean_AggClustering_nc:20_link:single_aff:cosine,PCA-0-mean,Agg_Clustering,20,single,cosine,0.23321035350570532
PCA-0-mean_AggClustering_nc:18_link:complete_aff:l1,PCA-0-mean,Agg_Clustering,18,complete,l1,0.23271992055044838
PCA-0-mean_AggClustering_nc:18_link:complete_aff:manhattan,PCA-0-mean,Agg_Clustering,18,complete,manhattan,0.23271992055044838
PCA-0-mean_AggClustering_nc:14_link:average_aff:l1,PCA-0-mean,Agg_Clustering,14,average,l1,0.23005740089396576
PCA-0-mean_AggClustering_nc:14_link:average_aff:manhattan,PCA-0-mean,Agg_Clustering,14,average,manhattan,0.23005740089396576
PCA-0-mean_AggClustering_nc:16_link:average_aff:l1,PCA-0-mean,Agg_Clustering,16,average,l1,0.22561148926635957
PCA-0-mean_AggClustering_nc:16_link:average_aff:manhattan,PCA-0-mean,Agg_Clustering,16,average,manhattan,0.22561148926635957
PCA-0-mean_AggClustering_nc:12_link:complete_aff:cosine,PCA-0-mean,Agg_Clustering,12,complete,cosine,0.22090562777037437
PCA-0-mean_AggClustering_nc:6_link:single_aff:cosine,PCA-0-mean,Agg_Clustering,6,single,cosine,0.21417470937024496
PCA-0-mean_AggClustering_nc:12_link:single_aff:l2,PCA-0-mean,Agg_Clustering,12,single,l2,0.21334065937344454
PCA-0-mean_AggClustering_nc:12_link:single_aff:euclidean,PCA-0-mean,Agg_Clustering,12,single,euclidean,0.21334065937344454
