,player_positions,player_fifa_api_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,player_positions_general
1372,CAM,219896,-0.026496341231290917,0.3388971592717263,-0.5406904394901464,-0.49527459955892794,0.7817639820146028,0.6514642014984968,0.4502528837028551,0.18728370937522237,-0.06282570275938923,0.19491289607602313,MID
1373,"CDM, CM",184913,-0.5157083749381609,-0.6251610586233183,-0.662686864160698,0.8149270790873162,0.574695098704052,0.09407446840043783,-0.26581665293828804,-0.20768963428847656,1.012018449662546,0.01816950673724189,MID
1374,"CAM, CM",228516,-0.11404553281059955,-0.05166406394133715,1.1200914447017365,-0.4952665878452371,0.12171063942669684,-0.2629826323324823,0.2082042520441999,-0.07389766808387128,0.14029058970097322,0.025596213336654156,MID
1375,CM,162891,-0.9246344463399115,-0.5368299716690287,0.6997556280903621,-0.0554024599946988,1.2180712230763127,-0.49127437715562067,-0.13657154490157677,-0.024850490173855835,0.10342848782571842,0.2834039715171868,MID
1376,"LB, LWB, LM",202501,-0.6353922839123793,0.0281767404882461,1.21159817388179,0.8510951429773121,-0.39028214855948634,-0.0822795231606028,0.3667641511731254,0.016331802800585275,-0.08693973988824198,-0.06308221460751681,MID
1377,"CB, LB",212625,0.4598164898377247,-0.7509752460454676,-0.20411896967172047,-0.2031866146655136,-0.4399187126932014,0.1028181255111664,0.3906731285341186,-0.23847600935789354,-0.16973409999263891,-0.1457507171998243,DEF
1378,"CB, RB",189701,-0.4381078225176803,-0.814311430567666,-0.2606422560987461,-0.38994879374635794,-0.4293039608192963,0.1622269504545567,-0.34879460059456496,0.3652831434378254,-0.051999366351273085,0.26351967399426207,DEF
1379,"CDM, CM",201505,-0.9040969537591809,-0.6923902034766677,-0.27359323259578605,-0.4961897860668814,-0.4462855383444125,0.039758820609886204,-0.22567922215529737,0.31738913060683305,-0.07699262980551332,0.028471255440612554,MID
1380,"CAM, RM",112628,-0.5595009206499469,0.24863920988244237,-0.25435053034581195,-0.7996861624147928,-0.2253272224985514,-0.18715427004112656,-0.1640169783528765,0.12211786933414119,0.21176666781475745,0.3846244687714199,MID
1381,CB,179944,-1.412904007090971,-0.13865678309780716,-0.20117912229802729,0.6721463407930179,-0.8414626155787895,0.03688138766926875,-0.25220986454236083,0.6054592397861556,-0.14249724938013233,-0.04145991620979032,DEF
1382,RB,49214,-0.12277011366818429,-1.020026625478896,-0.6237210916360417,0.168778093353737,0.7391258319441993,-0.10882109741470623,-0.14269075939248807,-0.14420711873191847,-0.0664150532685881,0.5357026499815226,DEF
1383,GK,140498,4.140187113448235,0.2106163286983874,-0.15182497182955193,0.19030883989266245,-0.009669625848816555,-0.23368263211219742,-0.12015295108120477,0.3775216408122273,0.019882287465830813,-0.07228964320084733,GK
1384,CB,198328,0.4164917376097212,-0.8992194895646854,-0.23501186381859376,-0.24060264424578062,-0.40493257949929934,0.3999207302091699,-0.23486479497448534,0.015272597283398819,-0.05289103748548783,0.6193700960447985,DEF
1385,GK,15552,4.098831496607475,0.20334691019403794,-0.15569405283979695,0.11934045960811145,0.00015896102550332127,-0.008944163149850075,-0.08379172372717969,0.0023686928286857337,0.06447192656961885,0.4104277609513308,GK
1386,"CM, CDM",187489,-0.8144414623209597,-0.6622590659320267,-0.6924190883971931,-0.05289391670530063,0.7897829648673949,-0.2854155698939232,-0.3681919219780131,0.007791456806405511,-0.10705919309662161,0.07351903267313868,MID
1387,GK,229193,4.022432134407186,0.25323930400048866,-0.14101597953070283,0.1094709694851296,-0.021446011361807838,-0.05457425357972936,0.17628692929658016,-0.23900839777359764,0.01504718452956822,0.3123376868541266,GK
1388,"RW, ST",209039,0.33931701550365634,0.7983366141166587,1.0773426832741166,-0.7293397009062396,0.34139189241474555,-0.031140815400398536,-0.02017666390646869,-0.6778215729687211,0.006330718547237796,-0.15531731389636114,ATK
1389,CB,111022,0.03846488353709364,-0.9430620885141595,-0.2674480511877018,0.5868142905801734,-0.6673293962868057,0.7324003906274236,-0.35093615073367235,0.026742438730378713,0.8486126212404076,-0.13522826253154513,DEF
1390,ST,177576,-0.23845734255688736,0.4225574933441689,-0.30400281052482436,-0.792950416532288,-0.15958657204313764,0.030739909878985363,-0.377328127875102,-0.14590256668100637,-0.012581252404017576,0.04006887056896322,ATK
1391,"ST, CAM",139296,-0.38253084176258195,1.291101663790036,-0.24366913737338222,0.3365511431490533,-0.4757238490557819,0.027746960295002114,-0.30786224033824827,-0.1692742672227046,-0.09297677466430322,-0.03222963955381217,MID
1392,GK,176550,4.152407951799043,0.3086410378535878,-0.14214428699577805,0.14867706527373903,0.0043291311688118655,-0.39148767490867625,0.033264300473275187,0.4457756063606179,0.16783971828749672,-0.03425485618243259,GK
1393,"CM, CDM",24248,-1.008243179484514,0.05799581060989603,-0.2318903665025882,0.011778073450571361,-0.5351570441542572,0.023348551682176415,0.03302826809331678,0.2057123899377807,1.4348958638704559,0.2373541590920099,MID
1394,ST,183392,0.20769246967108632,0.4588721193950515,-0.3349536619521721,-0.7079667011998185,-0.11072209763165429,0.25035884923270385,-0.6154982486653626,-0.30925065841427907,-0.2028319924509248,-0.17395285356375825,ATK
1395,"ST, LW, RW, LM",170569,-0.04690420552017075,0.7624545419294333,-0.30945047485444505,-0.8422809923223735,-0.09028016115745086,-0.033944136799890466,-0.2843273811906131,-0.35802444974646025,-0.07775702198456745,-0.31808402195892216,MID
1396,CB,138468,-0.05343299622200206,-0.9949876857342599,-0.25043866301757617,0.5610382277806651,-0.6786906462721803,0.707905308227938,-0.3330043780280054,0.10577343474139078,0.9656549033950568,0.18784632094842735,DEF
1397,"CAM, LM",168542,-1.5890742213076616,1.4833909021430671,0.8262473917808305,0.33533264146192915,0.8999496186384472,0.2712857882387501,0.3427891223162474,0.6063812260481728,0.16687761868000411,0.013344081895539503,MID
1398,CM,192636,-1.1282120403374047,0.6452592385614381,1.1176356176528826,0.4928324893136187,-0.21031822706296696,-0.017698005827018054,-0.4058508978871808,0.22831745395961583,-0.008811743672846527,0.14642921854691368,MID
1399,"RB, RWB",204278,-0.8443514983180814,-0.02334423268245391,-0.14705475212836538,0.7636759895789634,-0.8460265796984564,-0.07580198651562454,0.42481974316079757,0.0659973446379392,-0.1459585160664519,-0.1039806183774467,DEF
1400,GK,182207,4.197698608814735,0.1810254132510366,-0.15709964756218092,0.179739654221282,0.00015038275608133996,-0.13414517239003343,-0.19796762106105617,0.33445664093817484,0.06763958845289803,0.21208031651318535,GK
1401,CB,226427,1.2374077327948603,-0.7574467468722658,-0.19179483083352317,-0.07329812434020413,-0.3979117828760555,0.27636951583581115,0.3723065002756431,-0.4394078289063261,-0.2086631943800594,0.056131643598433555,DEF
1402,ST,205963,0.09572901920164827,1.107357169210554,-0.235959781045439,0.48432471526466525,-0.48756410233644254,0.20105873146155434,-0.29337058611295,-0.3328298829312076,-0.17566704132603927,0.022906406122575843,ATK
1403,"CDM, CM",199829,-0.7741556041968128,-0.6663576636250936,1.0859342726543233,-0.423039817853481,0.009794220802187073,0.02461210684597272,-0.3218271288251886,0.3137435989926197,0.007806986121701863,0.14892664801532363,MID
1404,CB,151976,0.47919454394921857,-0.7684272412095162,-0.24751531318584277,0.5785297728648623,-0.6024105137932102,0.7743466698173249,-0.3220302706360267,-0.12990814924524152,0.9266302319055382,0.20607024834842774,DEF
1405,"CDM, CM",657,-0.8170931586445971,-0.5216049967525561,0.689033383989407,-0.07578196193189922,1.2437034527629507,-0.4737041739604294,-0.11559269630066353,-0.08190611853676126,0.24713486989217692,0.5108872277014066,MID
1406,ST,113422,-1.1472824809366082,1.4923441286626313,-0.5355595207833015,0.35328605405922164,0.5096900705399596,0.49531130473940105,0.12437742994801063,0.5543316616977547,-0.039509830587488526,-0.015549841524978271,ATK
1407,CB,165736,0.13791438546109414,-1.2241162134962973,-0.6687184639019921,0.3029924029658515,0.7189775459401335,0.11204499121428099,-0.38232596497453897,-0.16674712836896785,-0.27403583463759734,0.27286315758498053,DEF
1408,CM,219923,0.6515364026974221,-0.21988024121325164,-0.22251064876060175,-0.4005846134367474,-0.2951217759665683,0.12420935445614883,0.25430513528288695,-0.46816266913271276,-0.03430825580359633,0.2766731525775502,MID
1409,RM,193728,-0.34969099459701597,-0.2206169413435092,-0.22263636652676735,-0.5624903676037792,-0.34852893766236065,-0.06527627144339516,0.15316393243802034,-0.09738217914222919,0.000689222003746273,0.0986640659602005,MID
1410,GK,144024,4.06396563639944,0.250291523946845,-0.14907610017578296,0.11489971411417661,-0.00048154325995195565,-0.16114666913296696,-0.016945971883609454,0.14261409706004705,0.11526924147732,0.31024397950973664,GK
1411,"CAM, CM",172290,-0.6569279845933064,0.12254665999687113,-0.27094790297338084,-0.7657759260002367,-0.25993070015349906,-0.13165840229183196,-0.20219767439148034,0.15713621785717644,0.12583605880385568,0.16481463713228292,MID
1412,CB,173198,-0.2854402943896351,-1.3909931306535825,0.6852143650879878,1.2455016197551314,0.8322806598172421,0.32467341284912116,-0.1739345230765385,-0.285094950013958,0.7170992279222604,-0.6465379108051499,DEF
1413,GK,178312,4.119808832140292,0.21160310553603942,-0.14697572600208605,0.16636672531830174,-0.014068299052704392,-0.19616751839737165,0.006481203322702587,0.19727179977718673,0.050709302133085055,0.06620498169049427,GK
1414,CB,198587,0.7046342420412354,-0.9008773550501956,-0.6355024386347287,1.150293693078599,0.5488611664239161,0.42396342674110815,0.08141453557059661,-0.8330613869207852,0.7458018647562146,-0.22109427767135087,DEF
1415,CM,162174,-1.0141891796325933,-0.034809632016236186,-0.5942952532859933,1.1344663560901287,0.40382543431293977,-0.35267557711623765,-0.017562848130530835,-0.026491458882701456,-0.07238305193290759,0.26084758623366366,MID
1416,LB,106874,-0.7643360029576157,-0.2864507957705696,1.1818457688354602,0.9143373529611152,-0.4163339814385646,0.18924246428168368,-0.10100646630099838,0.2052937042420479,-0.19130008920820904,0.10307336875142505,DEF
1417,RB,228881,0.2902994126510125,-0.6579520733210754,-0.2035532794332182,-0.2664508008771008,-0.4212728333424446,-0.031695860637018826,0.3066407183933452,-0.01720636533462512,-0.057187008844409325,-0.023866027409665584,DEF
1418,"LM, RM",139259,-0.3178177998357842,1.0127170657725315,-0.2139128079524749,0.44587582946560994,-0.5372244247618945,0.062361432218220866,-0.16897592700406086,-0.21493847137370856,-0.08922178384880194,0.1893168053344421,MID
1419,"CAM, LM, CM, CDM",161787,-0.4432543857437576,0.5897659735579701,-0.26635602458050883,-0.8786364962683585,-0.16257386443629573,-0.29624961450896387,0.002533900910459925,-0.08745410570094651,0.20790677696133056,0.075176709664604,MID
1420,"CAM, CM",183414,-0.9040215378119496,0.6907907343197396,1.146696293558516,0.5161583090564549,-0.21421043567409884,-0.09137045486996873,-0.0924696654233675,0.0518158228959698,0.05050281804196105,0.18755178647224494,MID
1421,"CM, LM, RM",193645,-0.4396232762956,-0.08809223120620545,-0.25868415677575046,-0.6280260473085729,-0.3081123101416712,-0.07201511741888506,0.0003606310021476637,-0.07044621436405782,0.001561192160962057,0.047255617954485477,MID
1422,"RW, CF, LW, ST",184976,-0.22381527271463245,1.439106182123233,-0.21909365867496067,0.2982599246791097,-0.4445853773781696,0.0021906797251225905,-0.13871057366371659,-0.34644355446756514,-0.012288682726338256,0.10882734733807477,ATK
1423,CM,163405,-0.3349001866943027,-0.37552607081777195,-0.2340093036533647,-0.49961023861204756,-0.3817487367558081,-0.13575340901344526,0.26159156230504743,-0.04399133650550411,0.04256738531698259,0.04892132567559853,MID
1424,"LB, RB",189484,-1.2011577647470473,-0.005956251593096596,-0.1813954304936137,0.6726245201630718,-0.8238357933456958,0.0049357265600358064,-0.03457258868974542,0.36661432898362667,-0.16088603218453798,-0.02302656924492864,DEF
1425,"RM, RB",216150,-1.4412852035283688,-0.037765314839716534,-0.5832653560680032,1.0897257833169829,0.3587895708211791,-0.4771045170911606,0.06533805796606976,0.08884734616261687,-0.09755814253866522,0.005701577258996158,DEF
1426,ST,212626,-0.031686983961048805,0.5259295867382594,-0.33808996540515995,-0.7567079667383996,-0.12305189887555631,0.10667043995816244,-0.5206141193157829,-0.22802525032111617,-0.1819474330762736,-0.39637100877894477,ATK
1427,GK,138026,4.105269851907725,0.1822645707104243,-0.1645662725328701,0.1875894091996362,-0.013666345669176124,-0.12787570844733437,-0.15019675283380884,0.23174843163059677,-0.056690530665289646,-0.07507122844086958,GK
1428,RB,148635,-0.8306951913423971,-0.3308031787789652,-0.5617372181078913,1.2570429591153338,0.3521883603933319,-0.29132786681939815,0.014804014386806313,0.0751728201621377,-0.028926709175464346,0.5141551995109919,DEF
1429,"CAM, CM",203483,-1.4584264572675332,0.44812629266389287,-0.251157366288457,0.4613951817685083,-0.7145333545403308,-0.05267518518920607,-0.30902532905971913,0.37243522392251394,-0.12550903574356312,-0.20037277925664718,MID
1430,CM,193158,-1.1861973285116145,-0.29840381398978155,-0.69526311792972,-0.24355362313231943,0.8451459792317847,-0.5321094162260369,-0.353491066311066,0.15320200542054405,0.050124589045868626,0.013186640686855152,MID
1431,GK,204549,3.9935658365501685,0.27027562140338146,-0.15244088883235352,0.12716788263079987,-0.006631245481161886,-0.2467989703510864,-0.06600871417983403,0.30110372970840416,0.05054036816102857,-0.0319813758875126,GK
1432,"RM, ST, LM",221168,0.2535324356895579,0.5362198524102917,-0.29419589194878326,-0.7269585895326773,-0.12947037334150463,0.022347993451860785,-0.17831124465291476,-0.3864701893653253,-0.05205504098614159,-0.12751383508673717,MID
1433,GK,216110,4.074287796909553,0.19248273395249726,-0.1549508292678243,0.15553189960609815,-0.01567010114249867,-0.08221199052139756,-0.06417120196479105,0.08633031403701051,-0.011782450625457052,0.11994630370362543,GK
1434,"RM, CAM, LM",155494,-0.09243094824689053,0.5093234912822207,-0.24384823785279036,-0.7759016293652308,-0.17841935208165702,-0.24405952160164296,0.17473248278243153,-0.28566252062534914,0.1269789429451367,0.04914009060091085,MID
1435,"CB, CDM",163852,0.3180959765703387,-0.622660697145187,-0.23005640971681615,-0.3194614041269781,-0.385009292318666,0.23098103990802807,0.08285130042587345,-0.24570438253809918,-0.1093563656249631,0.2982322909790169,MID
1436,"RM, LM, CAM, CM",198873,-0.6311892520972289,0.27086297391251063,-0.5533858054877173,1.1136219016716005,0.44807717459822327,-0.523837156366798,0.4129783673648561,-0.3347935514019372,0.01230000662342471,0.2709716055783922,MID
1437,CB,198841,0.6508503015684198,-0.9825960211122841,-0.218608844293883,-0.10995674652549076,-0.4525902915551536,0.32151815997052,0.11281853287078684,-0.15688730839143505,-0.22030656565682283,0.12099125266992068,DEF
1438,CB,145620,0.24744157393122312,-0.9996119714051216,-0.2396293609704541,-0.16894468578812435,-0.46029546990813586,0.23983043276710914,-0.06530315348490992,0.11102642924539889,-0.18136059212696576,0.009873993526028716,DEF
1439,"CM, CDM",120018,-0.5739059116877898,-0.6193638290010668,-0.669644971046434,-0.029854472645554353,0.8018794908145523,-0.3844876704270057,-0.168051912010449,-0.03765189728130744,0.009394831137131654,0.23597757254662896,MID
1440,"CM, CDM",152991,-0.9528977061755795,-0.6542853514619187,-0.6748999120958801,-0.07042007915081737,0.7663724237848455,-0.4016881159936488,-0.14976459617702728,-0.043352631063306835,-0.057638744951623924,0.039995555764452774,MID
1441,LB,188181,-0.3921870496873319,-0.5725238982678447,1.1162852039465359,-0.3667837201366374,0.0027212591707876537,0.03760349643799807,0.11855877445976595,-0.14399874424693512,-0.07342422822811732,-0.014822322410450185,DEF
1442,"CM, CDM",19874,-0.9242279706346284,-0.6989491089562244,-0.6621663921287191,-0.05944515860678566,0.7607869170389526,-0.40664914469732244,-0.18261272128628725,0.08169613301006604,-0.00019377141704683042,0.15047400444103445,MID
1443,RB,212722,-0.8307197955821635,0.24893140762866056,-0.15904708495274497,0.6863522535140892,-0.7895816658757737,-0.13533466083172682,0.3680583233707462,0.03365666940702371,-0.1694512301266578,-0.28646597291686726,DEF
1444,"LB, LWB",211204,-0.7055807612598896,0.1818300791825109,1.1967035715284604,0.7659862127771084,-0.3556333705043519,-0.04282208817255889,0.2710952436402945,-0.03386481270308849,-0.07148535225093958,0.005553802848449295,DEF
1445,"RM, CAM",219925,0.32217428839236123,0.14618487044496356,-0.22701571915908328,-0.5800554145292169,-0.24748932503203872,-0.05514868818608185,0.31701975549707756,-0.4428782957394798,0.039477925288426224,0.053712620578677414,MID
1446,GK,188657,4.0850112475978735,0.2782162844478373,-0.1439718166858544,0.13271739674286723,-0.004383657061639048,-0.1959882623664298,-0.046097711855724706,0.24079836612644914,0.057520758552543905,0.1018774624350758,GK
1447,"CB, RB",197837,0.28821285409100617,-1.1418381030673241,-0.2281929777681319,-0.0903091793747252,-0.5110285976218933,0.24333868274183812,0.11682347523536211,0.029637153362838405,-0.2791321092663092,-0.26926907186997484,DEF
1448,"CB, CDM",199409,-0.1951084617572779,-0.8613417807180326,-0.23158684123937429,-0.29855979367332014,-0.48154975079628154,0.06043699369210147,0.1885640564025617,0.06483091380403534,-0.11734266062764966,-0.06532602294474654,MID
1449,"RW, LW",230132,-0.37622948641704534,0.9705748389223384,-0.1812112975652151,0.46714938407536594,-0.5919207430410346,-0.1800442836510859,0.26677778433065796,-0.16745065091027161,0.027167911377858244,-0.04680123840593107,ATK
1450,"CDM, CM",204957,-0.4284037970737884,-0.2856853654947679,-0.25873712524188347,-0.5809659255287906,-0.3326320050474668,0.08381128515214371,-0.21968085638164161,0.0636742338763091,-0.013335798688528029,0.2876780923991875,MID
1451,"LM, RM",197169,-0.5718199829810212,1.218514641569523,-0.46477408445130347,0.5761424750535538,0.42197207666742287,0.46475401187017934,0.7849194322469398,0.17191962517663908,-0.09827588762575853,-0.060548846367442,MID
1452,ST,199152,0.18121081160445843,0.4450335098216764,-0.6266662199332363,-0.5318344330571879,0.8896173330859029,1.1160201037714346,-0.4122994753372384,0.22146329005302287,-0.24433505146964446,0.32811465857432864,ATK
1453,CB,195086,-0.5962389018257495,-0.8640514954181248,-0.5993162516885973,1.518138516127765,0.25631379656546893,-0.01470437614901112,-0.18082418154869992,0.1534208910696329,-0.3303278514349372,0.004973218933707401,DEF
1454,GK,205759,4.046464682974456,0.11711135011011665,1.1878166704582427,0.22235228117370476,0.4048178725822239,0.08057404126507851,-0.16519252435709036,-0.12069372480991158,-0.02474290296651015,0.27953350733118404,GK
1455,"CM, CDM, CAM",211117,-0.976777480316274,0.5075546295179937,-0.21578976779003764,0.5309090985487867,-0.6864702855965273,-0.08216289716090588,-0.2304694011935524,0.34771900187302923,-0.0862125863369382,-0.03678837104405561,MID
1456,"RB, RM",181113,-0.47769400340087065,0.24227207986607052,-0.1463381857480048,0.7079763229852932,-0.7622935336591903,-0.03384540752803029,0.4343165884804218,-0.16400362089607926,-0.0861211480630177,0.1514392000682139,MID
1457,"CDM, CM",188763,-0.5413262962055355,-0.7539957738075387,-0.24907585719202827,-0.3831067780961742,-0.4669049265070615,-0.04486367622481703,0.10168273599309116,0.18749871825446623,-0.09065841645559507,-0.19881028362734077,MID
1458,"LM, CAM",220633,0.11013507448250653,0.8361649897572117,-0.23778776696855758,-0.8351995658878781,-0.11820001129347832,-0.33595994043789096,0.29761165949833035,-0.418259916120025,0.13439684554930775,-0.19191694977279217,MID
1459,"LW, ST, LM",220566,-0.2768806312406054,1.172054104146975,-0.5193638288765582,0.6293423295234163,0.46733040646126,0.7575904022501334,0.31882440825962705,0.16282837306879114,-0.26167581706159154,-0.07738473394318811,MID
1460,"LM, ST",179886,0.04942171903775855,0.4226062829631873,1.0541104623812618,-0.6660356130060661,0.27709637207766236,0.09321538154539115,-0.28873185826662556,-0.4329915153835973,-0.04764403439162563,-0.020203952388020856,ATK
1461,"RM, ST, RW",192454,-0.7926986093107771,1.104045408084935,-0.4963746610818588,0.572117425035494,0.4140765808531632,0.6039711111103457,0.4540208692424148,0.2903141830794401,-0.17628970561707907,-0.018220015546374053,ATK
1462,RM,221367,0.1797677759153111,0.4355879617184396,-0.23808367397959826,-0.7224007117129773,-0.16073484372894511,-0.15305967915970914,-0.008844253896016297,-0.1620164098042649,0.16829682363160298,0.292307315434981,MID
1463,"RW, ST",225951,0.3818941653834821,0.6783829736198757,1.0908674655697526,-0.7030927482904727,0.3281548516721822,-0.0018271623534460927,-0.08427566614167065,-0.539570392450203,0.08026189563818285,0.06449557941100857,ATK
1464,"LM, LW",206225,-1.4354071772283137,0.753255530695443,0.8461459454689157,0.6624729905839774,0.7361956839744551,0.45442309862932173,0.3845783914131711,0.6663824140235006,-0.10941867144577198,-0.17394496773943283,ATK
1465,"LB, RB",185349,-1.0494129933154597,-0.09186500976945303,-0.564842911588749,1.199328072646856,0.3490857467741899,-0.5048074589814566,0.33233181813407153,-0.08582470368634838,-0.15011156330778327,-0.20278906326532084,DEF
1466,LW,200644,-0.5837346218983042,0.9314719038464742,-0.21102570848524155,0.42289661646275256,-0.5734104588937822,-0.022262189422428094,-0.09697027510753613,-0.07277219319191236,-0.030085240403416248,0.09317983294171257,ATK
1467,GK,184781,4.202197789768542,0.27365582701431246,-0.14601978984078146,0.16222001551629048,-0.0006249271216347451,-0.13920882152538666,0.002490720892983971,0.10467157008749776,0.014307669842739306,0.03293720177045148,GK
1468,CAM,229600,-0.02931102587709502,-0.06663166078543177,-0.22570699244870931,-0.5700689090718976,-0.29297239652879753,-0.13986478280810455,0.12288028929780516,-0.044320443660883196,0.0931733669018331,0.27166583862973237,MID
1469,"CB, CDM",204331,0.16907791802334846,-0.605070090399294,-0.24413142463977175,-0.3547996760201427,-0.3758267898895885,0.30067430814242024,-0.12250085372745852,-0.1472943354510963,-0.1400259642090748,0.2708047702692252,MID
1470,ST,206005,-0.3348682161921413,0.6043551643429353,-0.679955248070124,1.0186285658366685,0.620504074858563,0.08185309931465111,-0.6547234838154085,-0.46280371412109483,-0.35382232334755714,0.01256026068961193,ATK
1471,"CDM, CM",212055,0.07798801047269595,-0.5763388818076643,-0.24261500802921218,-0.36747760644400285,-0.38662391186041395,0.14067556979418022,0.04659537249547347,-0.11637098762510052,-0.10096272228025736,0.12946210840868763,MID
1472,"CAM, LW, CM",205192,-0.6413732529163297,0.4782302672441578,-0.24618872490365312,-0.8578874994991106,-0.20549840177956752,-0.42788009980908825,-0.011678904235696827,0.2262232143881431,0.24452043645804933,-0.009828011612828222,MID
1473,ST,200954,0.1850751429378925,0.44697179351633526,-0.26193805441645635,-0.7190221833052949,-0.15953254077804752,0.0035314024564874827,-0.03611424714624411,-0.423142712573937,0.016723334276611067,0.1657196461343427,ATK
1474,CB,184512,0.5297154384178585,-1.2222095324517066,-0.6341236440228969,0.41557555893583165,0.7118319792134702,-0.10463735321932237,0.03014187428236015,-0.25118846531916716,-0.22957783520043826,0.0290014461399999,DEF
1475,"CDM, CB",229261,0.4285226867071868,-0.544799036374841,-0.22352790921950905,-0.291102717965816,-0.3807848992853478,0.07144319112569636,0.17684893543151864,-0.13811049635435418,-0.1315277017079866,-0.0321091923406733,DEF
1476,"ST, CF, RM",202455,-0.03896498978434561,1.1686707216176555,-0.22841989199311677,0.4731201359463256,-0.4978477933696665,0.022512430346633198,-0.14165971320395587,-0.28379526217582574,-0.1817896626039002,-0.2497307328744961,MID
1477,CB,107904,0.292434055532382,-0.7993248609249071,1.1260198684515343,-0.18698500646222574,0.014133121301570897,0.21490651321433824,-0.020015554274645454,-0.0890213917693978,-0.04964077204643319,0.22560489949353302,DEF
1478,ST,227579,0.516586291696692,1.072558914824231,-0.5271633774922496,0.7804282692158674,0.5120499260391306,1.0614784730450872,0.13240663994564564,-0.044764996529619905,-0.33262349874446434,0.20514893830618003,ATK
1479,"CM, RM",215531,-0.9739690748360822,0.48714219004457404,1.164215377319242,0.590930416028392,-0.2698017478994989,-0.15476704650821207,-0.009533544115066652,0.17074045393336393,0.06309990737413863,0.19974160292585771,MID
1480,"ST, RW, CF",200915,-0.4158542008990371,1.1372526952393163,-0.25489980179170785,0.37230461155975864,-0.4931989864324463,0.14916505042321915,-0.4164353635707906,-0.20085740016863285,-0.12174549933957238,0.08308667625799701,ATK
1481,ST,167497,0.13878882968641493,0.33725729449028735,-0.6110343297343203,-0.4777900377396813,0.8446915051996255,0.9797968655014552,-0.14272027104086812,0.1999985372624544,-0.25734334346540805,0.1115259774910221,ATK
1482,"LB, CDM, LM",164491,-1.184407068735717,-0.5943571219897239,1.1043873133472928,-0.49865652494071816,-0.024404229724098732,-0.14492339621309042,-0.1367268359727049,0.38761909340132294,0.025455548202929324,-0.055217751981402226,MID
1483,"RB, LB, CB",199191,-0.23928429062869366,-0.7973465102257586,-0.20622857945550524,-0.2979627673391452,-0.4873952577005276,-0.08300229984003551,0.37735182978308346,0.03870439092273052,-0.10173716050341536,-0.20303639513320318,DEF
1484,"CM, CAM, CDM",189464,-0.4852121685903508,-0.15167187322436282,-0.23647544775563095,-0.6186522486785464,-0.3273344089853742,-0.11110750865309163,0.00025836374995660545,0.0736458329483953,0.0498948820505371,0.17943282742525335,MID
1485,RB,189388,-0.8795753294450187,-0.11166123433787553,-0.1568468165269708,0.7750941539954014,-0.8472533385408153,0.06263396222492339,0.14307529191739676,0.22001235330779984,-0.21426826423723716,-0.0881665798624331,DEF
