,LDA_PC1,LDA_PC2,LDA_PC3,player_fifa_api_id,player_positions,player_positions_general
2753,-1.3260776852590817,0.8009297542717102,1.694990613951507,228241,CM,MID
2754,-1.9707732200529595,2.485998668079985,0.19404443999845866,176137,ST,ATK
2755,-2.6323705838382603,-0.48392684885104,0.8084087811072576,184482,"CDM, CM",MID
2756,-1.1305617003231874,0.8187299758090648,0.0818019989458714,170288,"RM, LM",MID
2757,21.575722639789912,-0.08448870814670006,-0.5884787780351748,183513,GK,GK
2758,-2.087879749452279,-0.10051761980420702,1.335346778377438,189235,"CM, CAM, CB",DEF
2759,-1.5078502965510867,-1.6046404444994462,-0.13632351253761313,178139,"RM, RB",DEF
2760,-1.8244641005110995,2.559749999542738,-0.10255366421029255,200157,"ST, RM",MID
2761,-1.8377789187212892,1.2017434485557172,1.1037466981923594,198006,"CAM, RW",ATK
2762,-2.335790976698278,-1.2667330718274241,0.14439890791936416,191259,"RB, RM",MID
2763,-2.774524729387811,-1.2263697918050462,-0.5595580052147143,200588,CB,DEF
2764,-2.877301621340958,-1.3837159997004675,1.0532284614775864,207593,LB,DEF
2765,-1.6002832293676332,2.613628030239208,-0.5897699356037875,178416,LW,ATK
2766,-1.83172479534263,1.8335326094162647,0.6893588411877503,224422,CAM,MID
2767,-1.46030841902705,-2.2391192041555157,-0.07985043911976197,4732,CB,DEF
2768,-1.9905354883213615,-2.1228814188851044,0.5793057593710168,175613,CB,DEF
2769,-1.827520356511152,-1.1561438944322515,1.4479726850311165,163530,"CDM, CM",MID
2770,-2.3460326034107863,-3.3816895514096963,-1.7596040843960308,112316,"CB, LB",DEF
2771,-4.518810848412742,2.472204825656321,-1.3982713838775862,160766,"CF, LW",ATK
2772,-2.867725139755906,-1.5619213105500305,-0.10717738930315854,139860,"CB, LB",DEF
2773,-2.3112088941870503,3.847273018664111,-2.500456864017176,150594,ST,ATK
2774,-3.0221957281805003,-0.2595014273573397,0.9956825230577961,183916,"RM, CAM, RB",DEF
2775,-1.6187053920555003,-3.165898585325392,-0.7523582649531353,167936,CB,DEF
2776,-1.9616712382674888,-2.1235143988915692,-0.6008664748466295,214622,LB,DEF
2777,-2.8937216023144687,-1.4213999393704773,2.025401395305407,112253,CDM,MID
2778,-2.6796419448717765,3.7403513323573043,-1.6568972979753862,50542,ST,ATK
2779,-1.8585499531721952,2.447146982400518,-2.474900014858014,179855,"ST, CF",ATK
2780,-3.524309941672958,-0.107845635188229,0.8325085806187382,112847,"CDM, CM",MID
2781,-2.012668035766434,-1.100386084004185,0.0688541364787541,167654,CB,DEF
2782,-1.8723142988488741,-3.1189043915764723,-1.0652732966574507,204878,"LB, CB",DEF
2783,-2.8481878106949536,-2.0982096965224124,0.8674548324690219,229969,RB,DEF
2784,-0.7529110644438136,-1.6559567299315454,0.8527821868636632,189512,CB,DEF
2785,24.710793497947012,0.32774156121400677,0.8635823496723732,190778,GK,GK
2786,-3.153345865129868,-3.039217424054237,-0.9309564516594893,183907,CB,DEF
2787,-2.641569921886451,-0.04657932278858394,1.424035283892794,211907,"CM, CDM, CAM, CF",ATK
2788,-2.4918532077806814,0.8262903285754315,2.313429328281013,177128,CDM,MID
2789,21.03102301248115,0.2919487335539777,-0.019036360363121646,222411,GK,GK
2790,-2.508586959157919,-0.7339472327465406,0.7987042386013441,202562,LB,DEF
2791,-3.1109085214768903,-1.0192272084613216,0.1719705497633565,184543,"RB, CM, LB",DEF
2792,-1.500921246040192,1.1998271307091355,0.7709793436084236,156170,LM,MID
2793,-2.121733263407353,-1.24175206047653,0.053887335197693016,226853,CB,DEF
2794,-1.4615759836859756,3.0089962998564372,-2.5723989454240686,200882,ST,ATK
2795,-2.0101675729547615,0.56913212977416,-0.8235162421632821,199639,"RW, LW",ATK
2796,-2.0108605254230563,2.6083504331864984,0.16058000578877846,202515,"LM, ST, RM",MID
2797,-2.5597031678587845,1.3421959415408882,0.5190251167833461,202459,"CAM, CM",MID
2798,22.314910243911864,-0.5794892659385118,0.3127736963964119,132740,GK,GK
2799,-2.655508405132188,1.5927315037720295,1.5452233349628437,138089,"CM, CDM",MID
2800,-1.5549993403128068,-1.9539193154880437,0.07255248518824484,179646,LB,DEF
2801,-2.778455324152613,1.792672535768277,0.4246057986433513,207494,"CAM, LM",MID
2802,-2.4560716718851383,-0.7758000372958885,0.5335794820271991,221330,LM,MID
2803,20.726501692120262,-0.19628932597371945,0.24690960107303947,172198,GK,GK
2804,-2.4308528648903645,-0.1054148881364822,1.8781987172738843,214991,"CDM, CM",MID
2805,-2.818160201192098,1.418562753435757,-0.14285406854914326,193165,"RW, LW",ATK
2806,21.61579776524478,-0.43334747583321254,-0.647119327108886,192457,GK,GK
2807,-2.1639267876255635,-3.1265550982243586,-0.6149942111819989,160310,"LB, RB",DEF
2808,-1.842163081334481,1.9025918426661028,0.336996278549519,146536,RM,MID
2809,-2.736001980296913,-1.408935195563744,0.1998761078486447,205995,LB,DEF
2810,-2.3397829632752734,2.7193526360690394,-1.2501803071063557,210287,ST,ATK
2811,-2.368218129065351,2.38973151867268,-2.003368218742696,228738,"LW, RW",ATK
2812,-2.8076406668238256,2.574724436346891,-2.0254378618024274,229319,ST,ATK
2813,-2.986037676426405,0.6652013147541308,2.33821057329327,214046,CM,MID
2814,-1.5213421323161405,2.292027853849246,2.6535237301465497,187339,RM,MID
2815,-1.8591092506022815,-1.8158455543018115,-0.7398086921670022,171933,CB,DEF
2816,-2.2891365864149673,0.6512463276892734,1.1011892374611898,135056,"CM, CDM, LM, CAM",MID
2817,-3.305552420597785,0.03773002763643114,1.266768122790666,186849,"RM, CM, LM",MID
2818,-3.191491808307295,1.4114368189570365,-0.9938889024608802,134779,"ST, RM",MID
2819,-1.0978851617820806,1.522507876181202,-0.35479706504818853,212947,"LM, RM",MID
2820,-2.421269822437615,-3.2790088673894515,-0.42905323703763704,213317,LB,DEF
2821,-1.378846792636441,1.7781674289611102,0.8888771365404265,183339,"ST, LM, CAM",MID
2822,-1.6559119439149022,2.258055650600811,-1.6170536490808742,136363,"ST, RW, CAM",MID
2823,-1.3100966618103962,-1.093942902348289,0.7211115403355012,224221,CB,DEF
2824,-1.7700463577787666,0.23392772630234387,1.0029762775883717,199982,"CDM, CM",MID
2825,20.995767014371328,-0.45402310559904135,-0.2994308699856688,161646,GK,GK
2826,-1.855146685372021,0.48270625836142467,2.354434751800023,224309,"CM, RM, CDM, CAM",MID
2827,-2.2010351919781623,-1.9008087572596266,-0.5720183186437421,192788,LB,DEF
2828,-2.726077511617496,1.1248373375726344,1.7631140723755927,204778,"LM, RM",MID
2829,-1.2248654598037152,-2.720529204730293,-1.7328592690788562,214878,CB,DEF
2830,-2.076299339711392,-2.6687711644097303,-2.6661634146396427,223818,CB,DEF
2831,-1.6180141308730696,-2.395631191719768,-0.6801757254763446,207818,RB,DEF
2832,-2.4738795531381417,-0.6795521903085309,0.6770180241457413,189221,"RB, CM",MID
2833,-0.7371733131798556,0.9442439749819672,-0.45427682034818057,213705,"LW, RW",ATK
2834,-2.2970494676163344,-1.4700454286063,0.9738689838041849,210514,RB,DEF
2835,-2.367705592656963,-2.4280494945436435,-0.08007733863997929,158485,CB,DEF
2836,-3.4188776870693705,1.031093596302534,0.09628243279582097,229473,"RM, LM",MID
2837,-1.3819461559617,-1.566723150249687,-0.015347739440241166,200796,RB,DEF
2838,-2.905362323331213,-2.499639289762063,-1.1999789877432308,229601,RB,DEF
2839,-3.3765105514247282,0.47917511113089317,1.9840489092095115,212814,CM,MID
2840,-1.40326802759266,-2.8722503399395256,-1.1092517961275348,213751,CB,DEF
2841,-2.236901463611799,-1.744312753290492,-0.6376107183200409,140284,CB,DEF
2842,-1.804414636123184,0.29337395324644905,1.8378674366095675,162347,"CAM, CDM",MID
2843,-2.662440970735876,0.08860555114487463,1.6127289095273556,229406,CM,MID
2844,-2.9402872698213796,-0.9878292316326817,0.8201851112254881,229391,CDM,MID
2845,-1.7107058622549138,2.188549827487046,0.35604117546580694,199254,"CM, LW, CAM",MID
2846,-2.388356334576718,0.2640565715141555,1.4504389521171481,213557,CM,MID
2847,-2.4644362649020866,-1.4539076934001036,0.654938239692063,206407,RB,DEF
2848,-1.6218456171926703,-2.9806863743064658,-1.4605755427016685,190038,CB,DEF
2849,-1.951137137737037,1.7898790964034814,0.4654898159824305,220605,ST,ATK
2850,-1.9258700587588187,3.440724262066565,-3.7120302143554094,220127,ST,ATK
2851,-2.427732107205365,0.9471726037805941,1.9572768056129202,222832,"CM, CDM",MID
2852,-2.6052019695038284,0.7989017126613631,0.8777596276048181,176459,"CDM, CM",MID
2853,-2.140747555765117,-1.9479394916360104,1.4446996060478028,204731,LB,DEF
2854,-1.3473486355917748,-0.48731277312659793,0.9348234323043779,199892,"CDM, RB",DEF
2855,-2.4951717726876335,2.309050843398138,0.6924041999224146,215330,CAM,MID
2856,-2.347706769314719,1.2547926453081346,0.5319940592872628,45186,"RW, LW",ATK
2857,-2.195345425575943,0.28177316893897864,0.4154041264408954,53669,"LM, RM",MID
2858,-2.5739502588417547,-0.2312075495258756,2.461716754351355,184716,"CM, CDM",MID
2859,26.36893423487397,0.09278055857021843,-0.26560273014712965,150724,GK,GK
2860,-2.4023404542544906,0.0783952613356955,0.783460289727737,165190,"CM, CAM, CDM",MID
2861,20.86444826171018,-0.15062804501394825,-0.07450672340818433,156253,GK,GK
2862,-2.066459567791069,-0.8274983272851235,0.778463162852248,203048,RB,DEF
2863,-1.687861030553993,-2.3114619999702466,-0.6297737034177122,198624,"RB, CB",DEF
2864,-1.3853928894350525,-2.5227456027298736,0.0589973817718601,158420,CB,DEF
2865,-1.512412251025462,1.3253600706418183,-0.011704285002813286,204713,"RM, ST, CAM",MID
2866,-1.6821967285746429,-0.22467790489498324,1.6892129164391039,193337,"CM, RM",MID
2867,19.641275184059474,0.7984452687930474,1.0522992582909811,228279,GK,GK
2868,-0.4165152418960787,-2.7656142469418974,-0.341000029546274,188625,CB,DEF
2869,-1.8180374283073646,1.2040314154849145,1.0981784692505945,223904,LM,MID
2870,20.57894916481908,-0.029477760281368677,-0.05295868500473901,189021,GK,GK
2871,-2.555486463802433,-2.0943926167954228,-0.4204509220643605,197061,"CB, CDM",MID
2872,23.900002000559862,-0.3829592707660594,-0.6713847785702368,195668,GK,GK
2873,-3.2026148883805603,-1.653488400908371,0.058422018362658416,208004,CB,DEF
2874,-3.1467696761390167,-2.0974038215781277,0.11171854000882869,186392,"RB, LB, CDM",MID
2875,-2.6696600252659644,0.25079481132517206,1.7696199409528524,138193,"CM, CDM",MID
2876,-1.6411810994847222,-2.199342056245111,-0.8776079455336909,228004,RB,DEF
2877,-2.415599293021117,-1.1031171022247586,0.3080019547654006,167925,"RB, LB",DEF
2878,-2.339073550870871,-0.8761192044808327,1.8019796841514568,209701,"CDM, CM",MID
2879,-0.1505276662195648,1.947007996138404,1.234801010452897,204510,"CAM, LW",ATK
2880,-2.6959269834802013,0.6773593787219876,1.0357708350374397,172141,"CM, CAM",MID
2881,-2.2413104436621,0.9748873519992811,-1.2011728962270414,186812,"ST, RM",MID
2882,-2.2006447442101496,2.0594374506656847,-0.11268194745412707,107320,"LM, RM, ST",ATK
2883,-1.8015681189931225,1.817126733164146,0.4560646985412723,199774,"LM, RM",MID
2884,20.61703456669131,0.13597332721753466,-0.3756817596345155,181694,GK,GK
2885,-2.2065699994674137,0.9796105864756188,1.4216762005948607,50955,CAM,MID
2886,-1.3116786802054994,-2.5829095717790604,-1.1331705858938221,162893,CB,DEF
2887,-1.6013468854044977,2.4366767544858665,0.31693339361317147,2155,"ST, CAM",MID
2888,-2.452160046185231,-1.9300377150905437,-0.0812962192425496,200105,"CB, RB",DEF
2889,-1.226104536623788,0.0025625633966310625,1.7675281438095733,188970,"CM, CDM",MID
2890,-1.3922022139652663,-2.58894561521548,-0.47359525318104057,194953,CB,DEF
2891,-2.1236250154232374,-1.0405083069639354,0.19965088938286588,214026,"LM, LW, LB",DEF
2892,-2.8234518022363098,0.8937799874478815,0.07025142438763916,191076,RM,MID
2893,18.884245405188924,-0.08147694665399675,0.20333661057382707,198812,GK,GK
2894,-1.8057610981367191,-0.8256079844129677,2.492726337318029,181499,"CM, CDM",MID
2895,-1.399384520724004,-0.2024075950520488,1.2369961272664156,188586,"CDM, CM, CB",DEF
2896,-1.7756286594736652,-0.9494213077107012,1.9129714736565957,202087,"CDM, CM",MID
2897,-2.233992453498022,-2.764209334531483,-0.8570314729480322,183490,LB,DEF
2898,-2.2103097128123657,-0.6915490322772038,0.3239412416797213,229064,CDM,MID
2899,-3.124484790086507,-3.090682214342035,-1.1892807559103176,204082,CB,DEF
2900,-1.248965648982035,1.613835189082073,1.6082794892509809,184387,"CM, RM",MID
2901,-3.100472417527405,-2.5762783577682327,-1.2402407056356062,190870,CB,DEF
2902,-3.0730531679175597,0.8858633814646775,2.473279521667239,189177,"CM, CDM",MID
2903,-1.7840232095655146,3.166830407405039,-1.0739442006709374,199602,ST,ATK
2904,-1.4875952697362331,1.0152739194984866,1.1978664051861805,212486,"RM, RB",DEF
2905,-1.3382355443151743,-3.009738063434551,-1.113750803132885,3484,CB,DEF
2906,-1.3983102886010823,-1.561107205270747,0.3542745640585086,164477,CDM,MID
2907,24.070633769205624,0.13392560718254257,-0.8000511372282297,163600,GK,GK
2908,-2.74338672355272,-2.6035224999344155,-0.46704947079401715,203574,"CB, RB",DEF
2909,-1.657595981669801,-0.5800194386415197,0.5913200506837171,202800,"CDM, RB",DEF
2910,-1.3650463635177714,3.1407024103717807,-2.367288986403997,139621,ST,ATK
2911,-2.201239169419372,-2.394784974594073,-1.4972161843071752,13732,CB,DEF
2912,-2.417331079430985,2.6541887056411926,-1.0905213255664656,199522,ST,ATK
2913,-1.973745817996259,1.9836371834770898,-1.3342854945146192,202456,ST,ATK
2914,-1.864287676530912,-1.8589338333402308,0.14365203562413692,49425,CB,DEF
2915,-2.651173929563082,1.810354541910941,-0.6638263782160702,185068,"RW, LW, ST",ATK
2916,20.730350598589684,0.01092801016260148,-0.048869734991010653,178363,GK,GK
2917,-3.149123000851202,-3.022742685800897,-0.7275369455430137,210455,"LB, RB",DEF
2918,-2.661441620874304,-2.552052640826464,-1.4803641186731915,138726,CB,DEF
2919,-2.1586882617091057,-2.057172173169164,-0.9825519424892037,199728,"LB, CB",DEF
2920,-1.8690824593863264,-1.7646254656991769,1.7493265901669477,201146,"CDM, CM",MID
2921,-1.9139985183199144,-2.143731345489114,-0.3369918547744341,201999,"RB, LB",DEF
2922,-1.5117188789008154,-1.5479413986764052,0.8352526531345938,200539,"CDM, CB, CM",MID
2923,-2.462185882580344,-0.08624723597202898,0.9637039921011578,142822,LM,MID
2924,-2.6477531991651286,-1.5323655755764074,0.49362342335759263,208334,LB,DEF
2925,-2.8922201560698,1.7806181565698977,0.7903297865831904,210324,"RM, LM",MID
2926,-0.9510252676895102,1.4103852458121426,0.6685964586373486,52115,RM,MID
2927,24.146148233461773,-0.04752294999022674,0.1115962393643947,172553,GK,GK
2928,-2.502515231031554,-0.01969301383892679,1.4136150514375156,197813,"CM, CDM, CAM",MID
2929,-1.3943954751158127,-2.090916785641978,-1.096557589518716,45842,CB,DEF
2930,-1.3893825099769481,-2.753863279558135,-1.0401379438361908,189576,"CB, RB",DEF
2931,-3.244718425762034,3.158192417539116,-1.071542422267841,176769,ST,ATK
2932,-1.268501976158687,-2.1065623097727646,0.3830145359363543,213520,LB,DEF
2933,-1.5204764103749182,1.781376103131938,-1.3921092699550557,223947,ST,ATK
2934,-3.402250656472149,1.611858206961848,-1.7484942325741721,184312,"RW, LW, RM",MID
2935,-2.3753870460020026,-2.993337069797308,-1.6563960574790257,142762,CB,DEF
2936,-1.8928373327483115,-1.1272423252582686,0.7482687105877356,150568,LB,DEF
2937,-2.599557686421309,-1.1782273405440322,-0.5047564540855517,209816,CB,DEF
2938,-1.8000720427437533,-1.92456409312573,-0.2771344592748519,228294,"RB, LB",DEF
2939,-2.157821276430664,-1.6474268354117303,0.3669457057052744,215322,LB,DEF
2940,-2.7221836058210718,0.6856187846935613,0.8576683650631545,177569,"CAM, CM",MID
2941,-2.4961451566421906,-0.3098801061659947,2.539669641002978,199195,CM,MID
2942,-1.8992482675496585,0.5730503524580862,1.6528341559932236,170370,"RM, CM, CDM",MID
2943,-1.5540392317740603,1.8207383474808871,0.06652972564982844,184589,"RM, ST",ATK
2944,-2.4295696655721937,-2.70408503134365,-0.8856835962382941,213331,CB,DEF
2945,-1.8573923585685457,0.5964872288299513,1.6275596822863831,163619,"LM, RM",MID
2946,-2.4520475938632322,-0.31958273102605345,1.148726831503944,183546,"CM, CDM",MID
2947,-1.4758346746036783,1.6306744426609856,3.0504654213734907,183422,"CM, RM",MID
2948,-2.331333772627436,-0.5233517708488719,1.3000813872829844,176530,CM,MID
2949,-0.7443252273585923,0.9046111476962863,0.034147086757383566,156542,RM,MID
2950,21.286897006693714,-0.3400234151622451,0.14769759322041165,199764,GK,GK
2951,-1.6426268275871774,-1.766042386015552,0.528248537622264,169069,RB,DEF
2952,-2.0293886507663945,-1.4881888019115408,-1.4926507236880362,198970,"CB, RB",DEF
2953,-2.763227999047754,-0.8816523500638208,0.30094473582557235,170472,"LB, RB, LM, RM",MID
2954,-2.6775586860732243,2.9239527939106225,-1.9433727508830614,171995,ST,ATK
2955,-1.2583578569812628,-3.351162820567948,-1.486204788529636,200298,"RB, LB",DEF
2956,-2.2917126960779415,2.965902215262086,-0.7365407872017529,223816,ST,ATK
2957,-2.605847006074228,0.4676824690435791,0.6774631646964971,229845,"CM, CAM, CDM",MID
2958,-2.84287907552587,0.58143423596567,0.9957669478650596,201982,"LM, RM",MID
2959,-3.174324566434197,3.496989112121914,0.22279516404069494,110376,ST,ATK
2960,-1.803402213865225,-0.8784966963532345,0.3379726808168458,162890,"CB, RB, CM",MID
2961,-2.0507258177385124,1.5785576357622952,-0.3482500827281149,189338,"LM, RM",MID
2962,-1.137018934744172,2.916043307118317,0.8095451733576735,198164,"LM, CAM, RM",MID
2963,-2.049907154431475,-1.3504136504928965,1.4856681762111943,173602,"CB, CDM",MID
2964,-3.342411272671392,1.1062864275690183,-0.33812549713852846,138436,"RM, ST",ATK
2965,-1.822132050497092,-2.199990387897137,-0.9701783748621079,50641,CB,DEF
2966,-1.8960265252130322,1.8854192092288702,-0.584083046761783,202379,"ST, RM, LM",MID
2967,-2.824807898864013,2.933602629259402,-2.933657220397973,189169,ST,ATK
2968,-1.9954593454324332,-2.290433976699574,-0.22414897980857,169609,LB,DEF
2969,-2.107568331470823,0.779891233994726,1.9908287333183228,189165,"CM, CDM, CAM",MID
2970,-1.5338495696958576,-3.205363319708794,-1.6495090546694773,169588,CB,DEF
2971,-1.6663767692619793,0.9257588876122881,1.0983882710413941,222943,"LM, LW, RM",MID
2972,-2.321586334981954,-2.3678862284949176,0.9426044927017726,191566,"LB, CDM",MID
2973,-2.354415576205995,-2.3088332006218106,-0.5826491789417154,216271,CB,DEF
2974,-2.0924279776442125,-2.9116034887972013,-0.3717888756971774,193157,CB,DEF
2975,-2.370236556311026,-1.6199151173156427,0.49503571233124294,209691,"CDM, CB",DEF
2976,-2.426307210618392,-1.1208763439576064,-0.49901497174865583,219681,LB,DEF
2977,-3.0761747369830412,2.711797147920678,-1.4551966795358628,197756,"ST, LM",MID
2978,-1.8431386692115215,1.9174139819491811,-1.6148654662960882,190239,ST,ATK
2979,-1.9962159150340022,0.4898582815762932,2.490765830209874,206306,"CM, CDM",MID
2980,-2.836815681733004,0.008839013372120171,1.5040936907844324,183711,"CM, CDM, RM",MID
2981,-2.651528614391066,-0.3107288514415351,1.4097511139919316,229849,"CM, CAM, RW, LW",ATK
2982,-1.6831341622587632,-2.1354190256989134,-0.048583001119379875,137987,CB,DEF
2983,-2.485456759982452,-0.9438653721311575,-0.3361253285968601,207537,LB,DEF
2984,-0.6014069789563953,-2.1819626805400687,-0.5817387636229608,214924,"CB, RB",DEF
2985,22.489826232987852,0.3783811484776339,1.026588062570237,204935,GK,GK
2986,-1.9286063838895964,1.4635069682594446,0.7048416639081277,163370,"LM, RM",MID
2987,-1.275582741356182,1.8979390424790694,-1.1822760423022447,207872,"RW, LW",ATK
2988,-0.7212193294802031,1.9675174433317035,-1.631149844030571,202198,ST,ATK
2989,-2.2479925627412927,-2.1053378513631293,-0.31369252722580315,183480,"RB, CB",DEF
2990,-3.1080597788596793,0.23993107283583037,2.0210383787744965,201519,"CM, CDM, CAM",MID
2991,-1.5524883023527676,-2.130353295169492,0.6393073793064885,169158,CB,DEF
2992,-2.291689615460187,-1.6575609579464912,0.056214623590146125,189332,LB,DEF
2993,-2.6935296175358574,-1.6182556892739768,-0.1872223333820155,198198,CB,DEF
2994,-1.290369190835943,1.246364223283764,-0.4220517018354644,188669,"RM, LM",MID
2995,-1.8602810469401398,-2.8244191548700734,-0.2843129620035289,192707,CB,DEF
2996,-2.4306438603956915,1.1309029682517866,2.3199490508952807,170919,"CM, CAM, RM",MID
2997,-1.5732523892872894,-0.3569846254376381,1.0602193680362906,146747,"CDM, CM",MID
2998,21.948161940544757,-0.022971630483779353,0.3303760808647716,199575,GK,GK
2999,-1.7428780677286173,-0.17956962172951393,0.8660569232726543,212121,"CB, CDM, RM",MID
3000,-1.3053299187003888,0.8079296159497661,0.3376186839865894,205540,"LW, RW",ATK
3001,-2.4751969171626835,0.0038316751004705664,0.7974828807844538,186117,"CM, CAM",MID
3002,-2.777808145097671,-0.7155521274723518,0.9887752756901852,183564,"CB, CDM",MID
3003,-1.9409301720672947,0.1567545787682628,3.869442678423616,199422,CDM,MID
3004,-2.3583030505962244,0.5966471444488324,1.5990384888208193,202160,CM,MID
3005,-1.2649479407182809,-1.768187150669778,-1.3095115189001405,204163,CB,DEF
3006,-2.415760940213524,-2.248429498348521,0.13236386281480575,178691,"RB, LB",DEF
3007,-2.084003473129384,-3.5739646701250884,-0.7360003525896063,193467,"CB, LB, LWB",DEF
3008,-1.896521409766339,-2.4717050014590938,-1.5511765967977156,146462,CB,DEF
3009,-2.513518945269692,-2.6444151034140204,-1.5537432621555345,223033,CB,DEF
3010,-2.0617714323563883,3.081686470206816,-1.6836985473695119,154472,ST,ATK
3011,-1.5741732342785948,1.1095371880978726,-0.4353021566573576,200295,"ST, CF",ATK
3012,-2.614166281399022,-2.7366539037787834,-2.0362835137768087,200519,CB,DEF
3013,-1.726392865063611,1.508898655581427,-0.7111053612972759,214168,"RM, LM",MID
3014,-2.1748311235626745,-2.526740978294374,-0.45053846847334084,199674,CB,DEF
3015,-2.562388673173917,0.10315442862234712,2.262314481034972,205498,"CDM, CM",MID
3016,21.96034654735718,-0.8933229242676134,-1.3805286096979634,194198,GK,GK
3017,-1.9039036175727357,1.1166310108952142,-0.19998031338612363,222875,"LW, RW, LB",DEF
3018,-2.7624650917587497,-1.162925441527477,0.8163783317822249,139862,"CDM, CM",MID
3019,-2.3677063106025895,0.09203098230800709,1.6042344509719728,210010,CAM,MID
3020,-2.549820205372239,-0.38875333278855745,0.9671778419200567,212755,"CDM, CB",DEF
3021,-1.6804998725617482,-2.182992702152209,-0.6455274635003636,139701,CB,DEF
3022,-2.52407528189444,-2.2137762383937787,0.16576338148622355,172685,"CB, RB, LB",DEF
3023,-1.169877278790506,-2.1378036509728386,0.09219898184220944,190143,LB,DEF
3024,-2.1611616688110997,-1.6220892033568974,1.2646019961638466,201096,"CDM, CB",DEF
3025,-1.5601915950214242,1.9047147486586027,0.34243501414475896,111093,"RM, LM",MID
3026,-0.893075792708917,1.5604705696685688,1.447827072762436,188164,"CAM, ST, CM",MID
3027,-1.5621750534972818,-0.84923024299721,0.3707612512309704,2769,"RB, CB",DEF
3028,-2.9998810983065076,0.24017278909073236,2.575350325192677,199823,"CM, CDM",MID
3029,-1.8280999370655449,-1.3082540410000392,2.0388974129779056,192238,"CDM, CM",MID
3030,-2.239365672490141,0.9062547055548003,0.6386484557147847,192463,"RW, CAM, RM",MID
3031,-2.30753114729449,-2.051691851789236,-0.6178927620510111,214930,"CB, RB",DEF
3032,-1.0900228343478795,-2.481507279465819,-0.9037549968574216,110019,"CB, LB",DEF
3033,-1.2028135396473214,-1.7144836753737251,0.3211907865237137,170770,LB,DEF
3034,-2.170497141799289,-2.4951046497044267,-1.2992496944991425,171791,CB,DEF
3035,-2.525959545195308,-1.9689771594920538,0.43531897456568686,211688,LB,DEF
3036,-2.143990046553676,-3.6278395765893565,-1.6767090579112267,216460,CB,DEF
3037,-1.8029921452341175,-1.5865187549895527,-0.7622574761469265,184189,CB,DEF
3038,-0.9609836178515646,2.601871497906807,-1.9740606804613279,152912,ST,ATK
3039,-1.343031004173324,-1.6764394943035725,-0.43745987647962276,182744,"LB, LM",MID
3040,-2.096515328177218,1.9729387712904451,-1.033718363885108,219411,LW,ATK
3041,-1.9552519882453248,2.141871937572887,-1.3708312140612726,165788,ST,ATK
3042,-2.1910093035393303,1.1959675454328955,1.1547986723896413,202069,"LM, CM",MID
3043,-1.4167206471775322,0.5742661803369523,0.5877620400398489,216475,"LM, RM, ST, RB",DEF
3044,-2.420142404036885,-3.7640052293526405,-1.8803940721562113,217196,"CB, LB",DEF
3045,-1.012227099724587,-2.2591206059091733,0.4885282987260466,183354,LB,DEF
3046,-1.8377978799396952,2.648100633484191,1.1165682371429158,159171,"LM, CAM, LW, CM",MID
3047,-2.076652439249172,0.2819293367384145,1.8330240917880396,210868,"CDM, CM",MID
3048,-1.866493032679064,-2.7238231067041077,-1.8499838526406185,172077,CB,DEF
3049,-2.422488736221168,2.335935794929226,-0.9439229912976927,185020,CAM,MID
3050,-1.6015919882731673,2.0127479166845412,0.2849093802348875,189121,"LM, CAM",MID
3051,-2.7746585602884664,0.7781484786256889,2.3101838751654626,219998,CM,MID
3052,-2.2841816881865182,-2.2725177575184725,-0.15411503201701143,202608,CB,DEF
3053,-1.6698907044988527,-1.2290827614238216,1.2125253724489944,195687,"CDM, CM",MID
3054,-2.592240706518581,0.3083340265141212,2.0573270540595865,201893,"CM, CDM",MID
3055,-2.3680471482622303,0.28767930028702754,2.232082993607997,210111,"RM, CAM, CM",MID
3056,23.669660950792295,0.20950368879449255,0.2641993804371535,212442,GK,GK
3057,-2.5319403634257265,3.0197426738049074,-3.2961601558899942,189250,ST,ATK
3058,-2.2930528061991775,0.6003348241034403,1.8085285596532732,143121,"CAM, RM, CF, CM",MID
3059,-2.250027674351251,-1.5783012716069174,-0.4618871403078315,196881,"CB, RB, CDM",MID
3060,-1.9770527425254758,-3.254110522652161,-1.1662277453261678,220132,RB,DEF
3061,-1.625023790659051,2.7773447978174612,-1.1097473110164244,207877,"CF, ST",ATK
3062,-2.3179443600618663,3.311158836904967,-2.102560006767552,173608,ST,ATK
3063,-1.2348431528884802,0.7071466371740699,0.9327807124987962,227990,"CAM, CM",MID
3064,-2.285043197118328,2.027625508386495,-1.5190295181047184,176038,ST,ATK
3065,-2.736045416192079,-2.751634071927268,-0.4988313775397003,190430,LB,DEF
3066,-2.181268859643369,-1.4446171503169878,-0.2514271925760753,211233,LB,DEF
3067,-2.710100465881257,-2.4189320149724423,-1.3918508401204726,225100,"LB, CB, RB",DEF
3068,-1.744406239238577,-1.5120790601632457,2.002806847826555,183229,"RB, LM",MID
3069,-1.9330468142566248,0.28444178287985344,-0.821206551132249,186562,ST,ATK
3070,-2.0353664080973624,0.34542326547050956,0.12789836486350048,197930,"RM, CM",MID
3071,-2.1355181730222843,-2.5861635188354546,-0.8458832339710679,209818,RB,DEF
3072,-1.754211295551408,-1.0547212431882558,2.3357859561056777,203308,"CM, RB, CAM",MID
3073,-1.8710785039553222,-0.990393716774125,0.8928452976454974,198118,"CDM, CM",MID
