,player_positions,player_fifa_api_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,player_positions_general
3900,GK,190283,2.3736200741820372,-0.5962968911091742,-0.076631620693527,0.2942606814550913,0.1334713829412921,-0.27462142461083855,0.10118673426577363,0.20586900744001596,0.08426525874376073,0.06999999482233052,0.021879769800905852,-0.13033255018621606,-0.043640437134674984,-0.03814498818309258,GK
3901,RB,192789,-1.0509413012519864,-0.26633690488005,-0.24384847716790045,0.3211563283603069,-0.8665982350779925,-0.06486102343312432,0.12336582376998903,-0.10363767545332214,0.44790906956895243,-0.10225314989424107,-0.07380062654962291,0.07289223222144735,-0.11764015600188975,0.026241025644153607,DEF
3902,"ST, CAM",179565,-0.18682112795787892,-0.13181839399223563,-0.5301683426653285,-0.5926404356925514,0.937212264549747,0.47927551224355464,0.19776731440790263,0.3055713638268109,0.3047826969870913,-0.10006367260792508,-0.3419997934559476,-0.16213612130551258,0.10236990954253877,0.10127493799235222,MID
3903,"CAM, LM, CF, CM",192318,-0.4598971514651331,-0.3473741776507968,-0.1874902946462541,-1.1292223909790702,0.037999881997020965,-0.4423672678783244,0.02561531882012111,-0.24621052316447473,0.18269256435247302,0.2802279433245349,-0.18243557972647126,0.16482947569122894,0.25210409460195016,-0.07015576811233934,MID
3904,ST,150418,-0.6886558423731851,-1.1136390605602555,-0.2693925757991513,0.017133180301098127,-0.2701141553104833,0.17276830976813656,0.008590493436802366,-0.8031299848661071,-0.13317712518552804,-0.26996256295257876,-0.3044965044821266,0.04507142439763039,0.09655066782195307,0.06694895670375339,ATK
3905,"CDM, CM",216182,0.3663416242356198,0.4216949574142802,-0.20886484082167922,-0.2909310404364745,-0.4530640565539355,0.11312396286989726,0.15406015325953848,0.2130018669641574,-0.15370308845812444,-0.07307427352965062,0.18447540525358244,-0.22335452668404848,0.038781593181220056,0.0013094542159302206,MID
3906,"CDM, CM, RB",212811,-0.46174390316729585,0.8949569276344022,-0.7215576397462239,0.06790061159935923,0.4982127028954399,-0.5033658864336038,0.05826182943636993,-0.0758333040083124,0.1520693605608522,-0.0033040227754503083,-0.08017017707727979,0.3107427718842569,-0.09190885467702169,0.2125354677669428,DEF
3907,"CAM, CDM",164335,0.2138260573692711,0.18417231308982426,-0.2036327224659801,-0.5239075414306199,-0.28573398418268325,0.06896333522263846,0.1065143604363633,-0.038998431152620534,-0.1605136370048597,0.013995756948821025,0.3994992697325383,-0.11838544255308248,0.053479035347711236,0.12979890069344158,
3908,"CB, RB",212130,0.5645731113599456,1.0114127331534717,-0.7242549811709872,0.6820743663025809,0.41836864663972273,-0.053191092982247994,0.13451287755106195,0.1509894870150485,-0.3414335940266682,-0.3400423571867177,-0.180394170575061,-0.09344075514873093,0.05118018660691805,-0.15012711668749126,DEF
3909,ST,181783,-1.0466429876701735,-0.3914968374020592,-0.7891507817600816,0.7431742753020917,0.5220408316271281,-0.17795385667341215,-0.010223238530609607,-0.7605456960552499,-0.16866056086307665,-0.36260640390879106,-0.44780345806938143,-0.029322371458028483,0.11923901372059725,0.10047270492677783,ATK
3910,"RB, LB, CDM",175724,-0.5163086291336515,-0.38333531729147313,1.1208636677421797,0.6774637532149989,-0.2796948245350651,0.10837376874531478,0.18317294566328482,0.16442101008220877,-0.2578931155572993,-0.07787730950069745,0.42695695872137074,-0.331014606380666,0.005177375460254621,-0.07366976046779851,
3911,"CDM, CM",223273,-0.7937312894486446,-0.44443533912320116,-0.2472655442240266,0.3180799857150953,-0.721184086151362,0.03753391405988607,0.08798894450128379,-0.3339318580654926,0.3365291726687726,-0.08477274950737113,0.15864196959656104,0.012024709238850462,0.037629676485877575,0.04357726441779621,MID
3912,CM,229438,-0.04580058730110901,0.5279328910199652,-0.662578488883434,0.06278281600183261,0.7014210680530031,-0.5500932771544821,0.13712026729978538,0.46961951725609685,-0.39295099302760345,0.0836216430075248,0.07529422972227241,-0.11437526415620788,0.24154937614201794,0.06336013172296297,MID
3913,RW,192671,-0.700414331965395,-1.1359686893820082,-0.22504462702456643,0.002219128684501521,-0.2883602587813817,-0.032265166550797184,0.07129403176030277,-0.32968576432462965,-0.17918631463863827,-0.12591397684974676,-0.21042609688375902,-0.1256810942724895,0.04667870272294433,0.0392596522024304,ATK
3914,LB,204614,-1.049489662186567,-0.18078507873628172,1.121892028048704,0.5896571005609827,-0.46523471187842985,-0.30274120215209,0.21393736384121367,0.47769673431119714,0.25339969002493806,0.0430201930209958,-0.23352861664142321,-0.253879124984015,0.11635039716519738,-0.11521952115248141,DEF
3915,"RB, LB",206601,0.35328400444971353,0.5127418765846604,-0.20753676781390307,-0.2155309630612082,-0.5303693923420965,0.13806282815351115,0.16248439646489748,0.19526588286348348,-0.04464555797166206,-0.1664704961149065,-0.014075992927558801,0.1630759989713855,-0.08870139445597283,-0.04501415989509946,DEF
3916,"CM, CDM",171018,-0.3530195191033087,0.5255105803352039,-0.24533167066783507,-0.6113720283017672,-0.485797781781099,-0.028100648681726115,0.049721876657672366,-0.38308712013478996,0.41448476577509485,0.03983221958910818,0.1884379825869708,0.13457917986838805,-0.027873647234672463,0.05487005998358303,
3917,"RB, RM, LB",208097,-0.45278421991116957,-0.5803268218151225,-0.18731908985228435,0.43618918287015174,-0.6851083244195502,-0.053736825175579324,0.18280402185806036,0.28369189557380337,0.03241518415226416,-0.03075528480217986,0.2417810485490042,0.003373519526767232,-0.028744604235899664,0.17218296375784845,DEF
3918,"CM, CDM, CAM",177896,-0.30836782928633666,0.2621793448745295,1.101544378280927,-0.5506863643109552,0.1913805379555306,-0.05491410924484312,0.044446880847881766,-0.40055413359259295,-0.013947865281060633,0.10581277309856096,0.2416882032584112,0.06426898612996594,-0.02690724001634047,0.09666448612810383,MID
3919,CB,24438,0.04822786045742,1.0763040918110351,0.491750301141001,1.5538833185443155,0.5224118311353877,0.47079072906207947,0.09778246294522347,-0.4823172720275131,-0.29283205812920265,0.8373184452252538,-0.015380565626103737,-0.2006328164022876,0.3883448796620044,-0.0954369304434621,DEF
3920,CB,216523,0.4236396869649565,1.2660019019665643,-0.7501301254538603,0.7362108266194972,0.2694414523876546,0.025155044704298333,0.13335521652024843,0.0705366644085378,-0.161448569797819,-0.35893957193701714,-0.24574084693790504,0.2972692257330336,0.2188883396732461,-0.1527863684020547,DEF
3921,GK,213573,2.135022376309529,-0.3447391282962853,1.2148290551121874,0.490760766688835,0.5048905239993011,-0.18203484080730542,0.0719612477507239,-0.09880215080504685,0.07625030977667117,0.06907602847211784,0.08229682637458564,0.032060269654205664,0.1348841760625277,0.10325676934699707,GK
3922,"CB, RB",49025,-0.052317266902322766,0.5286929906936103,-0.2307285084062321,-0.4116246682752045,-0.5204881248373289,0.019533019954826075,0.10227346373365076,-0.09781186901687983,0.22679873247728602,-0.10755881700096852,-0.12818278930381585,-0.07110755953158657,-0.2614523873536007,-0.05424962046775837,DEF
3923,"RM, ST",224425,-0.48233861108162773,-0.8670117723901185,1.1316034474748762,0.47080576507093175,0.012070138068170744,0.045640880850379026,0.14130858204573934,-0.05814996229291981,-0.3870850773956903,-0.16828501214759203,-0.0833062760931735,0.27835405761977805,-0.11386935788981008,-0.05706608437124671,ATK
3924,"CB, LB",172200,-0.06471235858779127,0.5488795703315368,1.1467786839467038,-0.24453292096832457,-0.041056526683359344,-0.0645548072072295,0.15575418986071474,0.24134169631891472,-0.09471807811825951,0.10149312037214343,0.30593696863833586,-0.2535164047723286,-0.12227669443991977,-0.239387109156584,DEF
3925,"CDM, CM",189007,-0.044492437113367866,0.7420033500968801,-0.7036516659994105,0.15446484865423574,0.6178712348039598,-0.34694928226698163,0.07165658716022004,-0.01582799846358621,-0.19586780814488447,0.009401765451502326,0.3054246923058,-0.2271821022772659,0.16567162329973,-0.061980336374376305,MID
3926,ST,208306,0.2701234610407621,-0.3760112125059789,-0.19656717615849809,-0.7597060171475404,0.04847227850955448,-0.004599716654598977,0.09100763273372331,-0.0885895660329115,-0.48509770731165336,-0.0911804921576926,-0.25968772580243954,0.03950911129262685,0.16232055270071513,-0.012670355669050875,ATK
3927,GK,162054,2.2637657501593624,-0.6329117391293538,-0.08667054031137805,0.22454590795017831,0.16411512883070656,-0.40690263990448267,0.06348461016058735,0.022789896704121366,0.34598304066926344,0.16473556137613177,-0.03557197472574447,-0.17019589254072295,0.05299739387673587,0.1010955215368866,GK
3928,CB,198497,0.6531957058043295,0.9755453891468727,-0.7040638667654788,0.6895007415018709,0.43430635572011594,-0.14217567958199134,0.15906192977391803,0.34089365937304705,-0.3411794328815568,-0.23026323324681658,-0.03040991127105816,0.09066020940964269,0.1834746823960475,-0.052534640289992655,DEF
3929,ST,198825,-0.40656305215678756,-0.9488713934480082,-0.5129620165913714,0.5058549594024652,0.6123344083812994,0.6907149298982644,0.2719596228446208,0.4813029710346487,0.1025017774830322,-0.22593017648531183,0.06507878376372177,-0.3204738016981783,0.08823339824282532,0.056210494937571624,ATK
3930,"CAM, CM, RM",170074,-0.14339931035792003,0.13551468380025636,-0.18862526160031262,-0.696773264400195,-0.2848457832220881,-0.19708788763396554,0.11282466852708917,0.09574732851435501,0.05160199797946351,0.09062369599810337,0.053094927792701176,-0.0002576149288667885,-0.010140452479864207,-0.027834174828739962,MID
3931,CM,216289,-0.04691067017019033,0.20452922248955005,-0.19219295507953976,-0.633371179964421,-0.31744130086714356,-0.13729617426135926,0.12277719293629846,0.12605407272817318,-0.0029157503217217256,0.13817169698757084,0.2865078457179174,-0.046044143545609026,0.10923266906236696,0.12918045460001204,MID
3932,"LW, LM",158351,-0.5434591877477356,-0.1556404882964782,0.8148024655391767,-0.6061079664851969,1.4707879896419267,0.3861238842062161,0.16766265892930346,0.12174224673618829,0.22905477681993797,0.020174204993075817,-0.2298960157396071,-0.2401070615943899,-0.10915773371276744,-0.16318772594338712,MID
3933,GK,183789,2.362639618169439,-0.5503484352960712,-0.09208446026621571,0.2832785807553953,0.13274202388911246,-0.14716787066742343,0.08471562265873436,0.025380046008458473,0.047296418589276384,0.06702576432742544,0.2414893153524098,-0.12088031685817785,0.05768085986533246,0.01456952209656388,GK
3934,CB,53792,0.4783176295981583,1.0433480050191704,-0.7403835518824912,0.5993968093838169,0.43982339387386776,0.003127332948715483,0.10215229771540196,-0.056282130708241014,-0.3092282338101712,-0.22879974984677579,0.24163019943051237,-0.11972773431662878,0.3169837343786163,-0.002152778575956649,DEF
3935,"CM, CDM",152879,-1.2451950988151026,0.09549506757885214,-0.7398108351553287,0.8534504619695333,0.20335015445985608,-0.38316684722348704,0.06248885378251958,-0.27248294929305944,0.2008193014716907,0.009099827553321352,0.41317725762703417,-0.03597636341740541,0.1001490153322176,0.07766424585998803,
3936,CB,194148,0.552597243526408,0.5051544886324382,-0.21765572351993331,-0.10995268138789338,-0.5256713530500652,0.11895815415797777,0.17365306908287947,0.25435729766403986,-0.039662904537416235,-0.14923662034184526,-0.09480927087976043,-0.015720331015149015,0.16814826087624696,0.054752069707692315,DEF
3937,"CB, RB, CM, LB",211536,0.7394923688547126,0.3584906123311202,-0.17483145952890483,-0.09196861480421133,-0.4507816717211125,0.12098931852973006,0.20036873962133422,0.4228302412703863,-0.20036976037605606,-0.14824424841455333,-0.0241980498454518,0.18876224809762832,-0.00645491878657679,-0.23403261293021466,DEF
3938,"CB, LB",173695,0.17138774597905632,1.2078117862445141,0.6390236016187398,0.8018226436164354,0.7559477348231122,-0.3857246193089911,0.17881119635688095,0.4860658401706939,-0.16106403883511294,-0.11605562258124053,-0.235894305229149,0.3061279494012056,0.07637043959896689,-0.010217337171078056,DEF
3939,GK,208041,2.346212915729357,-0.5518057482637004,-0.08842608584916936,0.263359079462793,0.1359654401429751,-0.07727895288874613,0.09211668968645745,0.025023277638792238,-0.06894200455467954,0.028283762471696356,0.3321149496822295,-0.025882364961526107,-0.09058675559594824,-0.00942807258940064,GK
3940,GK,684,2.492804478589518,-0.5040206958298722,-0.11569841334876951,0.3853849509783752,0.1284596806152216,-0.10331096613089637,0.01770262425504571,-0.39874117539095616,0.3585965539760121,0.04199510740107661,0.21122053504906235,-0.05318268107756678,0.06930322423098098,0.08141185058647933,GK
3941,ST,200318,-0.5030724522671324,0.3848019861932074,0.5983925292022149,-0.05037672154779098,1.3529034720692377,-0.4577995804386949,0.0043334227421978145,-0.4338425085728789,-0.3978983200550469,-0.02934146696197896,-0.31804216189555623,0.03270931600594498,0.2134398661058114,-0.009836784085715868,ATK
3942,"CM, LB",139871,-0.45070161354214655,0.611880016277932,1.0921790975727517,-0.43253551506837745,-0.03452382739528643,-0.052519262331094795,0.08065089783241931,-0.23049136254571206,0.1044307601720225,0.12891259460800236,0.400153883725189,-0.4027905048831901,-0.010545213324353838,0.08183956593464416,DEF
3943,"CDM, CM",155984,-0.7663577021281237,0.6292053032891033,-0.7987625082388571,0.7074946783835175,0.2725144459561366,-0.018945105201248445,0.07066287259054954,-0.3727770805239021,-0.015884522405918637,1.048480106383727,-0.08817024949569906,-0.022478944962497208,-0.04511186115371436,0.12236580680936149,MID
3944,RW,189354,-0.9545846392453863,-1.1083172166292357,-0.18544049880719995,-0.13650397852898846,-0.31258826936900524,-0.2479427905673456,0.08182036214563274,-0.1963727473078429,0.0604922505753928,0.12927258387124246,0.12514015430171332,0.06837481366628043,0.0074708860052959255,-0.07468630374777344,ATK
3945,"LM, RM",184200,-0.4510933585021252,0.011168041778026404,-0.23135473579464677,-0.9277176183657792,-0.1623453726156291,-0.10338047061582639,0.011479530146797997,-0.5643200397390175,0.1714712949255972,-0.006415573730527822,-0.1412847174606598,0.1438769869099381,-0.24659821883923438,-0.08087792747687315,MID
3946,CM,211574,0.014454414009406088,0.10423351664331829,-0.1904651642073942,-0.6477048168789453,-0.2456705748969178,-0.06093615970858537,0.10190612702259802,-0.03825434725689187,-0.06480341477197192,0.04141302915867138,0.175820909114682,0.12493164560267192,-0.09935122471234831,0.033835124385829085,MID
3947,CB,192615,0.21217607265772162,0.7938836682006456,-0.301526429430569,-0.15601791456581496,-0.6412787284213242,0.3398403895825869,0.07089806846991126,-0.5080089246613715,0.3111805947853098,-0.2606825022832518,-0.11275975418340191,0.012573202165907495,0.23092404724736876,-0.07158171899539434,DEF
3948,CDM,229317,-0.03733999195255584,0.8784412488403807,-0.7120734081158139,0.27395096692914167,0.5064879588404649,-0.29494878418904796,0.10096757028534684,0.05250767112564939,-0.15909944964264272,-0.1556689675775603,-0.0546019650397778,0.023511668193308133,-0.0641960985558231,-0.12989167369477944,
3949,ST,205855,0.012579095704199988,-0.21418009663320065,-0.5499384648794277,-0.5378818120980474,1.0167492441350663,0.698564429534609,0.1692301273053846,0.010452023043637506,0.11609028340388289,-0.25159049487094876,-0.3370420855133966,-0.17551772886835348,0.01315650616580894,0.26026816348141835,ATK
3950,GK,212973,2.320201295873336,-0.36395675033968067,1.2295805010914955,0.5716751082195516,0.5192497558370904,-0.11940946915308974,0.07443272998319053,-0.13401124711080364,0.04729032287600114,0.04074250276724651,0.15422933764073268,0.024172507067265512,-0.040842214777558845,-0.08329730488970104,GK
3951,"CAM, LW",179546,-0.9494571491562117,-1.2619344392557539,-0.447783332936363,0.03679731013030997,0.7937336350051136,0.20456775662638088,0.25308411670813385,0.6166206515976896,0.4130239135438524,0.20023906572644665,0.22117843380696436,0.001904510544102103,0.19113300772787906,-0.17355800431459853,ATK
3952,RM,206302,-0.5245229066277323,-0.974929089149725,-0.5272754116187993,0.3814435556005475,0.6790572164537655,0.8725710212379297,0.20168812453441665,-0.03341471633075119,0.16405210356694028,-0.2446113419999268,0.3885530554562696,0.20407452695784112,-0.01394253066125226,-0.0795388286262182,MID
3953,"CM, CAM, CDM",227150,-0.002148323349265411,0.26841786437036613,-0.21839444175095205,-0.5848058381723721,-0.3266202073442111,0.017661164607446916,0.07863451221433879,-0.22036133378048975,0.05416451440184568,0.03659834605209856,0.3326496985823615,-0.0916915671208832,-8.627059779896121e-05,0.034964777077819274,
3954,ST,220121,-0.5984783541562396,-0.8174722108821791,-0.5722797385068881,0.4377369916031333,0.5958903072247725,0.9017943164501873,0.18546086970412173,-0.15421544928111955,0.2730672708977547,-0.28869923592017643,0.18977777504112608,-0.12417151862041569,0.15537632852047648,0.040997566315402426,ATK
3955,"CM, CDM",189715,-0.706295520817239,-0.09096279556447588,-0.28051074231902595,-0.1721479830782757,-0.5229586304660729,0.2727087051524025,0.08664489039451469,-0.42343046678468005,0.04326054796417318,1.1554974879331155,-0.040879459974041785,-0.17077723464927433,-0.11233058432788437,-0.1941547290940878,
3956,CB,161975,0.10391386177383408,0.9764836847006987,-0.7396793044495118,0.3720562717836318,0.484851577225014,-0.10994648234853334,0.07415371059082752,-0.1697983416942002,-0.21805134860600697,-0.1768778971370832,0.18347504156822578,-0.2634537917903092,0.14525258666294968,-0.03521288915669854,DEF
3957,"CM, CDM, RB",102356,-0.3899434945974889,0.35309668899904206,-0.22349954769594652,-0.7234028980161847,-0.3885441001721196,-0.1085766019666889,0.07363185685274184,-0.22145778419529372,0.24386928939000377,0.07597740287622522,0.16138182559461453,-0.15284619434083838,-0.12646945765058604,-0.06967096112594084,DEF
3958,"CM, CAM",190549,-0.5823494991191998,0.7544538451094689,-0.7520307846184652,-0.07909923319674002,0.6175872314836762,-0.43872055130331783,0.011511219457105523,-0.4079776602849997,0.06698573505048122,-0.07564773149430615,-0.17674143109096413,-0.06693574789213644,-0.018220354084815354,0.10474059504206137,MID
3959,ST,46175,-0.1688030933843031,-0.12920242882041513,-0.2322006838473813,-0.8591973516170258,-0.06974390422063068,-0.060266364285284736,0.029379475902585123,-0.4699741104272646,-0.060933704314945096,-0.02159139182331489,-0.14446086290247326,-0.23001132065734836,-0.02875560694180997,0.05466012486109127,ATK
3960,LB,169345,-0.7886596495449326,-0.21614233282388357,1.10078325362538,0.6794136871898071,-0.40285502526338496,-0.047475248864069876,0.1747999203512986,0.09677376697180158,0.13519793573121494,-0.08791566991317243,-0.015155989798196037,-0.10301512145200006,-0.1043361540582051,0.043785991228465576,DEF
3961,"RM, LM, ST",189776,-0.5148890767452134,-0.9881525869649964,1.1335423292100166,0.395595945931627,0.078268792292611,-0.06733698466678929,0.17417699198140837,0.17825998369899101,-0.5375768528059292,-0.12334027746604995,-0.2439448700804442,-0.0588290106151364,0.04399894317021761,0.14840466973503433,ATK
3962,CDM,225564,0.2879774812452119,0.3283374691369916,-0.20320980919648446,-0.37674318045616634,-0.3970273078614409,0.04325354767987917,0.14360613733158392,0.12172121649323753,-0.06315468504447704,-0.030481152261587603,0.11654719284620897,-0.08245940602715475,0.06769000517047516,-0.03569232854497849,
3963,"RB, LB",206094,0.31787078901420346,0.3257631956013769,-0.19941502273039619,-0.3130861065244807,-0.4310804806283088,0.0181470434394941,0.17454411701191586,0.27437135096139975,-0.11066596822964787,-0.15357683553563115,-0.16931894051707091,0.13667661942934975,-0.10421226213150958,0.20127697321166826,DEF
3964,"RB, RM",224980,0.3263522501922354,0.35409613210406704,-0.19194264259237845,-0.3008609306099002,-0.44381843546156524,0.05038816349264956,0.1723629444354097,0.2479781333830699,-0.10271223494814637,-0.14712053447426657,-0.10419570725022757,0.23472718874009735,-0.22027235383858923,0.10080639446091406,MID
3965,"CAM, CF, ST",134906,-0.5213222430474032,0.09163100229548088,-0.5538011135632892,-0.6847433371015187,0.8418072996354727,0.5901971273056785,0.14706036484065724,-0.09804496959146893,0.5210668705883486,-0.06163451419966739,0.03711503062050106,-0.10287613386548793,-0.005473992153111697,0.03202504437461957,ATK
3966,"CM, CDM",176944,-0.36456009141731543,0.5736211307217036,-0.3010684975000754,-0.5759447670772182,-0.4958069933634844,0.15187417400677905,0.026024493942451425,-0.6687376892942125,0.3240368374075026,-0.17193202133743485,-0.10140920353282902,-0.020733076984348536,0.014362752075612762,0.23572691335093016,
3967,"RM, CM, LM",184704,-0.9992471757341485,-0.5952644694257134,-0.22972626458221512,0.1170404122978716,-0.6268386922222207,-0.01597924577726987,0.09814363792971778,-0.3012376379957771,0.21963488589103294,-0.03845589575555107,0.2067697112109353,0.04363659789511384,-0.08101381820863666,-0.127372269745972,MID
3968,"CB, RB",207865,0.014097507136616587,0.7902956456634639,-0.2370607033751359,-0.20220558551990137,-0.7207857708954152,-0.053015169748755385,0.1659849462425533,0.2048624249236948,0.43234356788454054,-0.10722726865776051,-0.4234647706989952,0.20104501388768545,0.18618507427551795,-0.049271814534658565,DEF
3969,"LM, LW, RM, CAM",171994,0.04581616761131207,-0.017199342487644282,1.144269077613339,-0.5030688496640312,0.33473156461892967,-0.09680800105615046,0.10677941692976989,-0.03487497660725763,-0.3774498509992556,0.09219589538161115,0.19508835407230507,-0.0962032536746409,-0.023350848374142592,0.10561873173312249,MID
3970,CDM,208461,-0.21165688795768073,0.5330423318400547,-0.24877548167483662,-0.50283704070686,-0.5158311163004572,-0.0637414202583259,0.09472225118991513,-0.1668374348162059,0.33942658288782057,-0.026583282386218578,-0.09595522521486827,-0.05309585395220673,0.04960914241251187,0.10183504124733887,
3971,RB,151891,0.19128703346251852,0.4227524889671837,-0.20262880328303393,-0.37433778780515253,-0.454157352798954,0.050025223372264116,0.15065067351711323,0.1513235283724303,-0.05477550762620442,-0.029078661526996688,0.2590253486672342,-0.14652852022563764,-0.0538397402891037,0.091086833751316,DEF
3972,"CB, LB",187514,-0.5850810209444015,-0.1450690137114458,1.105605299574712,0.8006613937911123,-0.4371718774858085,0.08431788561151764,0.1932436479369501,0.13030582584560452,0.042275898415016167,-0.09978512083443157,0.172701019062977,-0.051708689485563245,-0.012305610653959236,-0.059806234642114604,DEF
3973,RB,202803,0.3812534958743117,0.4164144718993883,-0.2028868614467109,-0.23995832229443476,-0.47610317651082373,0.12259374942395994,0.16733706825226932,0.18034196282135387,-0.09194647028685399,-0.2086135949041541,-0.1410113284590521,0.1944934624820519,-0.15554381727399985,-0.0770078109920499,DEF
3974,"CB, RB",142550,0.35165107991111366,0.4070370766645576,-0.22909793166824288,-0.2895135315604682,-0.4290744321223693,0.22185457540135978,0.11807476428758225,-0.14180652837710925,-0.0762260119710487,-0.21175741435833814,0.02508034905206692,-0.09017509788842125,-0.1487179426602714,-0.15275682354428247,DEF
3975,"ST, LM",193290,-1.2211615068503106,-0.6369296693535795,-0.7136909872417009,0.5117900740150628,0.6439255903659609,-0.5326989406304589,0.037255654216460175,-0.3402948800000217,-0.1637265422649326,-0.07870898138872927,-0.2692876131504927,-0.052241448233173636,-0.10652282425227287,-0.08899273412733254,MID
3976,"CB, RB",182495,-0.5614270669756375,1.128682956957778,-0.7314105747359695,0.16394200548386476,0.33402141465764196,-0.4430943517033143,0.11384351459452242,0.1382098441397413,0.12400396857350351,-0.08707494738276131,-0.3690822363120671,-0.10097574901751977,-0.0005117327769246426,-0.20971722664076217,DEF
3977,CB,51512,0.6696927605442996,0.19300922670753518,-0.27270721354136235,0.750618434411274,-0.7434298017103264,0.684545434626194,0.22792489159313659,0.1468764412147603,-0.39064419447618337,0.7752737047060444,-0.22222893376913322,-0.10888986673681306,-0.11161001628022216,0.021292426015079226,DEF
3978,CB,134979,0.2876658869088597,0.5007814066441568,-0.3380604263456628,0.6890538704092791,-0.8897857808271857,0.7776782759677291,0.1556038217001786,-0.35184071323381394,0.011900222076058288,0.8300688129606377,-0.13807659046266582,-0.088356793499721,0.40135916438334385,0.08119838143270935,DEF
3979,GK,184040,2.4676422851001134,-0.6629983142423929,-0.09030436075899324,0.33077689173040864,0.18050356422102642,-0.2602931577253387,0.07715993500362263,-0.033123209788453976,0.19893797554636,0.005320839776717787,-0.1727571876090434,-0.06518449966859545,-0.0663468665430594,-0.022086292128585306,GK
3980,"ST, RM, LM",177666,-0.8624825060217427,-0.8845048328604616,-0.2486993933710896,0.06125969394248573,-0.4436028916550496,-0.009919835997822065,0.07150773371246041,-0.4464243114132307,0.05030921257737065,-0.16078339282668525,-0.2139791014751909,-0.10654580846410437,-0.01570195498490843,0.010791883038759924,MID
3981,CB,201922,-0.8023696083285579,-0.004532693757437326,1.051267867762651,0.7758471459811882,-0.49961830305461685,0.16326726859331767,0.12995529778002368,-0.31379455188615746,0.2654142097583931,-0.21334399932095946,-0.04058438890114419,-0.22135865060860538,-0.0881236115995675,-0.07627720447121439,DEF
3982,"RB, LB",184037,0.08331130808122231,0.6662771425970465,-0.2349550275799603,-0.26885583599711693,-0.6145248879219206,0.14600733393713103,0.14505659891232883,-0.000592602890037719,0.15835442030688607,-0.18018489934959875,-0.13153884053503945,0.17630722350529293,-0.035707555089416955,-0.15312694513223676,DEF
3983,"CF, LM, CAM, RM",204044,0.22069939540902117,-0.372395224595962,-0.15931433585868937,-0.7948348199374083,0.04141833197458032,-0.11638224701758962,0.11341032857324819,0.06224205084886475,-0.42396198714444866,0.04217502879178949,-0.008618629535363919,-0.08550696700298398,-0.0614044929756925,-0.18488341297616095,MID
3984,"RB, RM",220205,-0.41753811200539814,-0.42840762262991233,-0.20578531811496434,0.5662187503785693,-0.8011735150781676,-0.022443036338592494,0.23321003403993074,0.44977650257322077,0.0014931233206917408,-0.15456717242735174,-0.08753531755815826,-0.04717072443979893,0.10215320776099128,0.10314900801171178,MID
3985,RB,194644,-0.9939867120658871,-0.28001731485419096,-0.21708255559890846,0.3516166343504692,-0.8807687265437658,-0.19060194286353419,0.17881475483770207,0.20591422833804238,0.436756784546214,-0.027290492989341504,-0.1292515526838015,-0.03841576145639584,-0.14510044151050505,-0.04443417637803967,DEF
3986,ST,193516,-0.30372464288581824,-0.9790516123041393,-0.23087447913560996,0.3136590557692753,-0.40702151817656645,0.1229202211900822,0.1385508336916882,-0.1036930225654886,-0.35697903866847414,-0.28315887079509877,-0.29620959119545753,-0.30526414302052995,0.0024791385184349157,0.09054768348055162,ATK
3987,LB,184472,-1.0084886567602178,-0.15387911797399909,1.0786094502507448,0.6024545380931403,-0.43529957916451695,-0.00914874483007555,0.15907067652189258,-0.0655350038288746,0.18791131970109642,-0.1441924610339252,-0.09138005764195872,-0.004141831484939774,-0.1550214606233098,0.10545101347970812,DEF
3988,"ST, RW, CF",170051,-0.32213466407368724,-1.1398766373173719,-0.2003383462910025,0.21067274788675888,-0.3168393994400219,-0.0036068401351755717,0.14998893403559624,0.03211716621091331,-0.4141736402773556,-0.16377093524262845,-0.07982553582134276,-0.24196407565014416,-0.01939825894983781,0.2793828303327084,ATK
3989,GK,229662,2.4560290452061575,-0.4918862637044125,-0.09894898454149206,0.35319701352467264,0.10843151439748751,0.09528848157676399,0.09127866291053047,-0.13611523981433427,-0.13409248058433457,-0.12343088853041577,0.32786122839461146,0.1331091980997723,-0.3363764165381282,-0.12051368463641396,GK
3990,CB,166706,0.1234539948174133,1.2489084242976571,-0.767906180272643,0.5792403602329435,0.2863093508368264,-0.08289438924977331,0.1057547698960402,-0.11985803980186598,0.011567370965192024,-0.31470626647834304,-0.29969083148036035,0.14276922923891566,0.19643931591537714,-0.07990747259509186,DEF
3991,CB,137699,0.7797979368983525,0.514059837836211,-0.23103804780802828,-0.021448736635028717,-0.4956407629684496,0.30677653427703067,0.15017251484746436,-0.016816133607825672,-0.08771974507819978,-0.18626189253715741,0.20998075386682852,0.027856956814591927,0.22813468695363806,0.08097748395066637,DEF
3992,CB,1611,0.387607650692048,0.8755348836740625,-0.2722541112091653,-0.013087687576411957,-0.7142499748654081,0.3333711794932515,0.12321154233314992,-0.25453157325997927,0.3048582098407458,-0.21885495208875755,0.013014191893503163,0.21394035778043946,0.23622108980367587,0.028055522262618215,DEF
3993,"LM, RM",186331,-0.2563506812371506,0.025832163265999564,1.1583113060023331,-0.6006930089825513,0.26180416035605575,-0.2932242325519037,0.1680904376538837,0.35083484301757306,-0.36491535913551704,0.10855023350972734,-0.22036572664331786,-0.29186828152828465,-0.05590833874778112,-0.21772035035119078,MID
