Title,Embeddings,Algorithm,Num Clusters,Linkage,Affinity,Silhouette Score
LDA_AggClustering_nc:16_link:complete_aff:l1,LDA,Agg_Clustering,16,complete,l1,0.003818953529659619
LDA_AggClustering_nc:18_link:complete_aff:cosine,LDA,Agg_Clustering,18,complete,cosine,0.0031866776652359316
LDA_AggClustering_nc:18_link:complete_aff:l1,LDA,Agg_Clustering,18,complete,l1,0.002734602693838667
LDA_AggClustering_nc:18_link:complete_aff:manhattan,LDA,Agg_Clustering,18,complete,manhattan,0.002734602693838667
LDA_AggClustering_nc:20_link:complete_aff:manhattan,LDA,Agg_Clustering,20,complete,manhattan,0.0023736822712947907
LDA_AggClustering_nc:20_link:complete_aff:l1,LDA,Agg_Clustering,20,complete,l1,0.0023736822712947907
LDA_AggClustering_nc:20_link:complete_aff:cosine,LDA,Agg_Clustering,20,complete,cosine,0.00226766703708665
LDA_AggClustering_nc:12_link:complete_aff:l1,LDA,Agg_Clustering,12,complete,l1,0.0017583563836754445
LDA_AggClustering_nc:12_link:complete_aff:manhattan,LDA,Agg_Clustering,12,complete,manhattan,0.0017583563836754445
LDA_AggClustering_nc:6_link:single_aff:cosine,LDA,Agg_Clustering,6,single,cosine,0.0005664534465398622
LDA_AggClustering_nc:14_link:complete_aff:l1,LDA,Agg_Clustering,14,complete,l1,-5.376996283742393e-05
LDA_AggClustering_nc:14_link:complete_aff:manhattan,LDA,Agg_Clustering,14,complete,manhattan,-5.376996283742393e-05
LDA_AggClustering_nc:8_link:complete_aff:l1,LDA,Agg_Clustering,8,complete,l1,-0.004279130471480111
LDA_AggClustering_nc:8_link:complete_aff:manhattan,LDA,Agg_Clustering,8,complete,manhattan,-0.004279130471480111
LDA_AggClustering_nc:8_link:single_aff:cosine,LDA,Agg_Clustering,8,single,cosine,-0.0241967412932689
LDA_AggClustering_nc:10_link:single_aff:cosine,LDA,Agg_Clustering,10,single,cosine,-0.05263628647917541
LDA_AggClustering_nc:12_link:single_aff:cosine,LDA,Agg_Clustering,12,single,cosine,-0.05388795450436177
LDA_AggClustering_nc:14_link:single_aff:cosine,LDA,Agg_Clustering,14,single,cosine,-0.07641769952884675
LDA_AggClustering_nc:16_link:single_aff:cosine,LDA,Agg_Clustering,16,single,cosine,-0.08651193829199193
LDA_AggClustering_nc:18_link:single_aff:cosine,LDA,Agg_Clustering,18,single,cosine,-0.09661386894389029
LDA_AggClustering_nc:20_link:single_aff:cosine,LDA,Agg_Clustering,20,single,cosine,-0.10041374715183142
